x,y,data
6750,354.824982,5.45E-02
6850,354.824982,5.31E-02
6950,354.824982,4.63E-02
7050,354.824982,3.67E-02
7150,354.824982,3.36E-02
7250,354.824982,2.95E-02
7350,354.824982,3.01E-02
7450,354.824982,3.24E-02
7550,354.824982,3.65E-02
7650,354.824982,3.29E-02
7750,354.824982,3.76E-02
7850,354.824982,3.92E-02
7950,354.824982,3.98E-02
8050,354.824982,3.77E-02
8150,354.824982,3.85E-02
8250,354.824982,3.92E-02
8350,354.824982,3.64E-02
8450,354.824982,3.88E-02
8550,354.824982,3.18E-02
8650,354.824982,2.69E-02
8750,354.824982,3.29E-02
8850,354.824982,3.45E-02
8950,354.824982,2.98E-02
9050,354.824982,4.21E-02
9150,354.824982,4.33E-02
9250,354.824982,3.77E-02
9350,354.824982,3.11E-02
9450,354.824982,2.43E-02
9550,354.824982,2.28E-02
9650,354.824982,3.23E-02
9750,354.824982,3.98E-02
9850,354.824982,3.81E-02
9950,354.824982,3.24E-02
10050,354.824982,3.69E-02
10150,354.824982,4.06E-02
10250,354.824982,3.22E-02
10350,354.824982,3.35E-02
10450,354.824982,3.62E-02
10550,354.824982,2.48E-02
10650,354.824982,2.16E-02
10750,354.824982,2.43E-02
10850,354.824982,2.52E-02
10950,354.824982,2.07E-02
11050,354.824982,2.08E-02
11150,354.824982,2.66E-02
11250,354.824982,1.60E-02
11350,354.824982,1.54E-02
11450,354.824982,1.23E-02
11550,354.824982,2.02E-02
11650,354.824982,2.70E-02
11750,354.824982,2.72E-02
11850,354.824982,3.03E-02
11950,354.824982,2.78E-02
50,454.774994,3.42E-02
150,454.774994,1.85E-02
250,454.774994,1.97E-02
350,454.774994,1.59E-02
450,454.774994,0
550,454.774994,0
650,454.774994,1.03E-03
750,454.774994,1.72E-03
850,454.774994,7.04E-03
950,454.774994,1.08E-02
1050,454.774994,8.52E-03
1150,454.774994,1.20E-02
1250,454.774994,1.27E-02
1350,454.774994,1.75E-02
1450,454.774994,2.68E-02
1550,454.774994,3.84E-02
1650,454.774994,3.42E-02
1750,454.774994,3.92E-02
1850,454.774994,3.60E-02
1950,454.774994,2.72E-02
2050,454.774994,1.90E-02
2150,454.774994,2.17E-02
2250,454.774994,2.85E-02
2350,454.774994,2.40E-02
2450,454.774994,3.72E-02
2550,454.774994,3.11E-02
2650,454.774994,2.61E-02
2750,454.774994,2.09E-02
2850,454.774994,1.87E-02
2950,454.774994,2.15E-02
3050,454.774994,2.33E-02
3150,454.774994,3.25E-02
3250,454.774994,4.17E-02
3350,454.774994,3.84E-02
3450,454.774994,4.18E-02
3550,454.774994,3.92E-02
3650,454.774994,3.64E-02
3750,454.774994,2.82E-02
3850,454.774994,2.97E-02
3950,454.774994,3.46E-02
4050,454.774994,3.21E-02
4150,454.774994,3.28E-02
4250,454.774994,3.53E-02
4350,454.774994,3.02E-02
4450,454.774994,2.98E-02
