%% x, y, z, Ex.real, Ex.imag, Ey.real, Ey.imag, Ez.real, Ez.imag, Hx.real, Hx.imag, Hy.real, Hy.imag, Hz.real, Hz.imag 
7.500000e+02 , 6.000000e+02 , 4.500000e+02 , -7.195578e-08 , 3.769308e-10 , -4.230722e-08 , 2.322566e-09 , -1.425731e-09 , 1.239657e-09 , -1.127988e-08 , -1.236966e-09 , -1.907988e-08 , 4.692604e-09 , -4.736680e-08 , 1.608233e-08
7.500000e+02 , 6.000000e+02 , 5.500000e+02 , -5.481137e-08 , 4.266888e-11 , -3.055244e-08 , 1.427780e-09 , -7.450796e-08 , 1.463289e-08 , -3.926261e-09 , -2.207179e-09 , -2.047292e-08 , 4.599814e-09 , -3.811636e-08 , 1.472810e-08
7.500000e+02 , 6.000000e+02 , 6.500000e+02 , -2.086231e-08 , -1.226125e-09 , -1.124864e-08 , 3.856901e-10 , -8.037275e-08 , 1.485744e-08 , 1.848671e-09 , -2.996929e-09 , -2.213992e-08 , 4.445561e-09 , -2.926427e-08 , 1.385201e-08
7.500000e+02 , 6.000000e+02 , 7.500000e+02 , -3.152849e-09 , -1.418246e-09 , -1.804461e-09 , 4.527403e-11 , -7.400622e-10 , 1.414242e-10 , 5.579734e-09 , -3.694815e-09 , -2.270352e-08 , 4.563427e-09 , -2.103596e-08 , 1.343061e-08
7.500000e+02 , 6.000000e+02 , 8.500000e+02 , -2.657702e-09 , -5.533864e-10 , -1.506684e-09 , 3.007576e-10 , -7.602851e-10 , 1.533986e-10 , 7.723939e-09 , -4.328954e-09 , -2.241804e-08 , 4.748770e-09 , -1.357286e-08 , 1.326467e-08
7.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.313424e-09 , 1.965007e-10 , -1.281109e-09 , 5.640503e-10 , -1.381009e-11 , 3.532117e-12 , 2.648079e-09 , -2.418829e-09 , -1.067791e-08 , 4.386436e-09 , -7.402477e-09 , 1.299427e-08
7.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.139438e-09 , 2.800455e-10 , -1.242037e-09 , 5.014129e-10 , -6.089995e-10 , 2.267609e-10 , -2.563087e-09 , -2.231091e-10 , 3.552729e-10 , 2.939238e-09 , -5.399464e-09 , 1.097088e-08
-7.500000e+02 , 1.400000e+03 , 5.000000e+01 , 9.770052e-09 , 7.263500e-10 , -9.294808e-08 , -3.250999e-09 , 1.271091e-07 , -4.432608e-10 , 1.566599e-07 , -2.601710e-09 , 8.477334e-08 , -3.481451e-09 , 7.674138e-08 , -1.729965e-08
-7.500000e+02 , 1.400000e+03 , 1.500000e+02 , 3.307451e-08 , -2.428226e-09 , -1.048070e-07 , 2.679363e-09 , 1.184994e-08 , -1.968120e-10 , 1.170508e-07 , -3.899821e-09 , 6.058376e-08 , -2.327350e-09 , 7.196728e-08 , -1.957997e-08
-7.500000e+02 , 1.400000e+03 , 2.500000e+02 , 3.596848e-08 , -4.095542e-09 , -1.060902e-07 , 5.583303e-09 , 4.022461e-09 , -8.437007e-11 , 2.786825e-08 , -1.572812e-09 , 1.975466e-08 , 1.397187e-09 , 6.488828e-08 , -1.967275e-08
-7.500000e+02 , 1.400000e+03 , 3.500000e+02 , 3.786453e-08 , -4.280131e-09 , -1.046798e-07 , 5.263918e-09 , -1.119085e-08 , 2.019204e-09 , -1.327812e-08 , -4.372216e-10 , -3.899649e-09 , 3.788191e-09 , 5.652283e-08 , -1.784899e-08
-7.500000e+02 , 1.400000e+03 , 4.500000e+02 , 3.863797e-08 , -4.027744e-09 , -1.006799e-07 , 4.650545e-09 , -1.985525e-08 , 2.298829e-09 , -5.826738e-09 , -1.628011e-09 , -8.842296e-09 , 3.959896e-09 , 4.735787e-08 , -1.608104e-08
-7.500000e+02 , 1.400000e+03 , 5.500000e+02 , 2.861347e-08 , -3.225911e-09 , -7.457897e-08 , 3.154844e-09 , -2.442696e-07 , 2.437442e-08 , 5.154771e-10 , -2.557125e-09 , -1.214474e-08 , 3.944289e-09 , 3.810979e-08 , -1.472709e-08
-7.500000e+02 , 1.400000e+03 , 6.500000e+02 , 8.618415e-09 , -1.974000e-09 , -2.680738e-08 , 7.788632e-10 , -2.483270e-07 , 2.452025e-08 , 6.193094e-09 , -3.343327e-09 , -1.399182e-08 , 3.796410e-09 , 2.925963e-08 , -1.385116e-08
-7.500000e+02 , 1.400000e+03 , 7.500000e+02 , -1.641506e-09 , -1.021610e-09 , -2.605902e-09 , -1.664657e-10 , -2.161701e-09 , 2.421616e-10 , 9.751275e-09 , -4.086449e-09 , -1.487910e-08 , 3.829315e-09 , 2.103283e-08 , -1.342983e-08
-7.500000e+02 , 1.400000e+03 , 8.500000e+02 , -1.664511e-09 , -4.194311e-10 , -2.034705e-09 , 2.292355e-10 , -2.103857e-09 , 2.727618e-10 , 1.165233e-08 , -4.771778e-09 , -1.505022e-08 , 3.918596e-09 , 1.357086e-08 , -1.326388e-08
-7.500000e+02 , 1.400000e+03 , 9.500000e+02 , -1.597790e-09 , 1.013995e-10 , -1.662605e-09 , 6.147569e-10 , -3.766864e-11 , 6.905429e-12 , 4.558591e-09 , -2.736556e-09 , -7.094961e-09 , 3.790739e-09 , 7.401302e-09 , -1.299346e-08
-7.500000e+02 , 1.400000e+03 , 1.050000e+03 , -1.481258e-09 , 1.571925e-10 , -1.593005e-09 , 5.669388e-10 , -9.140622e-10 , 2.896288e-10 , -2.546945e-09 , -2.280785e-10 , 3.851179e-10 , 2.929951e-09 , 5.398695e-09 , -1.097029e-08
-2.500000e+02 , 1.400000e+03 , 5.000000e+01 , -3.699915e-07 , -3.846870e-09 , 5.587465e-08 , -3.308394e-08 , 8.900790e-07 , -3.518962e-09 , 4.896426e-07 , 6.100830e-09 , -8.718956e-08 , -3.423918e-09 , 2.703834e-07 , -2.377795e-08
-2.500000e+02 , 1.400000e+03 , 1.500000e+02 , -1.520783e-07 , -1.170212e-09 , -2.449371e-07 , -1.276051e-08 , 9.597446e-08 , -1.728944e-09 , 4.137703e-07 , -4.208353e-09 , -8.339890e-08 , 2.341987e-10 , 2.348898e-07 , -2.893659e-08
-2.500000e+02 , 1.400000e+03 , 2.500000e+02 , -1.204847e-07 , 8.881380e-12 , -2.800291e-07 , -3.147691e-10 , 3.710255e-08 , -1.079125e-09 , 1.773364e-07 , -9.988628e-09 , -1.544331e-08 , 3.380622e-09 , 1.846638e-07 , -2.796241e-08
-2.500000e+02 , 1.400000e+03 , 3.500000e+02 , -9.480044e-08 , -1.080976e-09 , -2.802496e-07 , 2.449183e-09 , 4.455121e-08 , 4.024947e-10 , 4.662075e-08 , -8.962202e-09 , 5.764054e-09 , 5.012633e-09 , 1.365113e-07 , -2.255174e-08
-2.500000e+02 , 1.400000e+03 , 4.500000e+02 , -7.183464e-08 , -1.634398e-09 , -2.634720e-07 , 3.327126e-09 , -5.411386e-09 , 1.857088e-09 , 4.406023e-08 , -7.943219e-09 , -1.227835e-08 , 5.451901e-09 , 9.747746e-08 , -1.812696e-08
-2.500000e+02 , 1.400000e+03 , 5.500000e+02 , -4.853420e-08 , -1.940308e-09 , -1.903467e-07 , 1.836901e-09 , -2.686960e-07 , 2.445731e-08 , 4.102963e-08 , -6.763720e-09 , -2.107690e-08 , 5.225934e-09 , 6.827062e-08 , -1.518329e-08
-2.500000e+02 , 1.400000e+03 , 6.500000e+02 , -1.736918e-08 , -2.467759e-09 , -6.575942e-08 , -1.856283e-09 , -2.836429e-07 , 2.487138e-08 , 4.010669e-08 , -5.584440e-09 , -2.545010e-08 , 4.666806e-09 , 4.697465e-08 , -1.348743e-08
-2.500000e+02 , 1.400000e+03 , 7.500000e+02 , -3.148709e-09 , -2.118113e-09 , -4.851303e-09 , -2.897866e-09 , -2.489418e-09 , 2.495120e-10 , 3.800755e-08 , -4.989200e-09 , -2.667696e-08 , 4.405483e-09 , 3.133948e-08 , -1.278436e-08
-2.500000e+02 , 1.400000e+03 , 8.500000e+02 , -2.780011e-09 , -1.085345e-09 , -3.762724e-09 , -1.507989e-09 , -2.423493e-09 , 2.846265e-10 , 3.540412e-08 , -4.591857e-09 , -2.628011e-08 , 4.248821e-09 , 1.960414e-08 , -1.267355e-08
-2.500000e+02 , 1.400000e+03 , 9.500000e+02 , -2.508517e-09 , -1.914895e-10 , -3.139322e-09 , -3.353568e-10 , -4.334769e-11 , 7.401324e-12 , 1.806607e-08 , -6.409821e-09 , -1.326717e-08 , 5.468134e-09 , 1.100015e-08 , -1.261456e-08
-2.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.270035e-09 , -3.380413e-11 , -2.813215e-09 , -9.823427e-11 , -8.897252e-10 , 2.758255e-10 , 2.226567e-09 , -6.392473e-09 , -1.077096e-09 , 5.307207e-09 , 7.491383e-09 , -1.016124e-08
2.500000e+02 , 1.400000e+03 , 5.000000e+01 , 2.505447e-07 , -2.649541e-08 , 5.310546e-07 , -3.308435e-08 , 1.022331e-06 , -5.557845e-09 , 9.890404e-08 , 1.591887e-08 , -1.565677e-07 , -1.161137e-08 , 6.431355e-08 , -5.510997e-09
2.500000e+02 , 1.400000e+03 , 1.500000e+02 , -1.075979e-08 , -1.824251e-08 , 1.004575e-07 , -2.577290e-08 , 1.291644e-07 , -2.885762e-09 , 1.228699e-07 , 5.478629e-09 , -1.592067e-07 , -2.709806e-09 , 5.556973e-08 , -6.716242e-09
2.500000e+02 , 1.400000e+03 , 2.500000e+02 , -5.352256e-08 , -1.158928e-08 , 2.760842e-08 , -1.855280e-08 , 5.867807e-08 , -2.035802e-09 , 1.354525e-07 , -1.116296e-08 , -1.150680e-07 , 9.238069e-09 , 4.335735e-08 , -6.480157e-09
2.500000e+02 , 1.400000e+03 , 3.500000e+02 , -8.344525e-08 , -7.304875e-09 , -3.100277e-08 , -1.191716e-08 , 1.781387e-07 , -4.844224e-09 , 1.116079e-07 , -1.519870e-08 , -7.529407e-08 , 1.195913e-08 , 3.183263e-08 , -5.212550e-09
2.500000e+02 , 1.400000e+03 , 4.500000e+02 , -1.039590e-07 , -4.162177e-09 , -7.746446e-08 , -6.856366e-09 , 6.638321e-08 , -1.023717e-09 , 8.626737e-08 , -1.188003e-08 , -6.320775e-08 , 9.834610e-09 , 2.261784e-08 , -4.181987e-09
2.500000e+02 , 1.400000e+03 , 5.500000e+02 , -8.289715e-08 , -3.164915e-09 , -6.998032e-08 , -4.788492e-09 , 8.641269e-08 , 9.061583e-09 , 6.895702e-08 , -9.109829e-09 , -5.393300e-08 , 7.877906e-09 , 1.579010e-08 , -3.498966e-09
2.500000e+02 , 1.400000e+03 , 6.500000e+02 , -3.175743e-08 , -3.830554e-09 , -2.902194e-08 , -4.793603e-09 , 3.704883e-08 , 1.068243e-08 , 5.811034e-08 , -6.701295e-09 , -4.800156e-08 , 6.072193e-09 , 1.084298e-08 , -3.106165e-09
2.500000e+02 , 1.400000e+03 , 7.500000e+02 , -4.272052e-09 , -3.418939e-09 , -4.551991e-09 , -4.020038e-09 , 2.265304e-11 , 1.077954e-10 , 5.013779e-08 , -5.333554e-09 , -4.298248e-08 , 5.070923e-09 , 7.225052e-09 , -2.943180e-09
2.500000e+02 , 1.400000e+03 , 8.500000e+02 , -3.620992e-09 , -1.844582e-09 , -3.898809e-09 , -2.203350e-09 , -2.311287e-10 , 1.218671e-10 , 4.406378e-08 , -4.338330e-09 , -3.871072e-08 , 4.355613e-09 , 4.515882e-09 , -2.917044e-09
2.500000e+02 , 1.400000e+03 , 9.500000e+02 , -3.199233e-09 , -5.531832e-10 , -3.468395e-09 , -7.376347e-10 , -5.235995e-12 , 2.582672e-12 , 2.305117e-08 , -7.608560e-09 , -2.007140e-08 , 6.941381e-09 , 2.532213e-09 , -2.903200e-09
2.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.850112e-09 , -2.545383e-10 , -3.072960e-09 , -3.725637e-10 , -5.714058e-10 , 2.168796e-10 , 4.515631e-09 , -8.582554e-09 , -3.388678e-09 , 7.509286e-09 , 1.723284e-09 , -2.338556e-09
7.500000e+02 , 1.400000e+03 , 5.000000e+01 , 5.385950e-08 , -1.607650e-08 , 1.732501e-09 , -9.404770e-09 , 1.323214e-07 , -5.405322e-10 , 5.096104e-08 , 5.576769e-09 , -3.194564e-08 , -1.092008e-08 , -2.318856e-08 , 5.244340e-09
7.500000e+02 , 1.400000e+03 , 1.500000e+02 , 2.828765e-08 , -1.461697e-08 , -1.161047e-08 , -7.334367e-09 , 1.295927e-08 , -2.614757e-10 , 4.636882e-08 , 1.674933e-09 , -3.869365e-08 , -4.671582e-09 , -2.174602e-08 , 5.933944e-09
7.500000e+02 , 1.400000e+03 , 2.500000e+02 , 2.481426e-08 , -1.264397e-08 , -1.336804e-08 , -5.674014e-09 , 5.462654e-09 , -1.817152e-10 , 3.461297e-08 , -4.237956e-09 , -5.533563e-08 , 6.660809e-09 , -1.960803e-08 , 5.962251e-09
7.500000e+02 , 1.400000e+03 , 3.500000e+02 , 1.885882e-08 , -1.005114e-08 , -1.577831e-08 , -4.427720e-09 , 3.248953e-08 , -5.052970e-10 , 2.813500e-08 , -6.408303e-09 , -5.952921e-08 , 1.066409e-08 , -1.708074e-08 , 5.411049e-09
7.500000e+02 , 1.400000e+03 , 4.500000e+02 , 1.170870e-08 , -7.615476e-09 , -1.821327e-08 , -3.283052e-09 , 1.968104e-08 , 2.633680e-11 , 2.774850e-08 , -5.925362e-09 , -5.296607e-08 , 9.012750e-09 , -1.431012e-08 , 4.876309e-09
7.500000e+02 , 1.400000e+03 , 5.500000e+02 , 5.417607e-09 , -5.791404e-09 , -1.521757e-08 , -2.641652e-09 , 1.198223e-07 , 3.479077e-09 , 2.734145e-08 , -5.361975e-09 , -4.749844e-08 , 7.418723e-09 , -1.151296e-08 , 4.466268e-09
7.500000e+02 , 1.400000e+03 , 6.500000e+02 , -1.155366e-09 , -4.488997e-09 , -7.392166e-09 , -2.471320e-09 , 1.118730e-07 , 3.794615e-09 , 2.708273e-08 , -4.755503e-09 , -4.313907e-08 , 5.866953e-09 , -8.835470e-09 , 4.200229e-09
7.500000e+02 , 1.400000e+03 , 7.500000e+02 , -3.432386e-09 , -3.139235e-09 , -2.892473e-09 , -1.887119e-09 , 8.868422e-10 , 2.613195e-11 , 2.628957e-08 , -4.545401e-09 , -3.929297e-08 , 5.029705e-09 , -6.346512e-09 , 4.071078e-09
7.500000e+02 , 1.400000e+03 , 8.500000e+02 , -3.239598e-09 , -1.666297e-09 , -2.619678e-09 , -8.848201e-10 , 7.768524e-10 , 1.683455e-11 , 2.510009e-08 , -4.461804e-09 , -3.588199e-08 , 4.445136e-09 , -4.089360e-09 , 4.018671e-09
7.500000e+02 , 1.400000e+03 , 9.500000e+02 , -3.037272e-09 , -4.538135e-10 , -2.387680e-09 , -3.707799e-11 , 1.348348e-11 , -3.269216e-13 , 1.238973e-08 , -4.989434e-09 , -1.851101e-08 , 6.637038e-09 , -2.223928e-09 , 3.934902e-09
7.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.728690e-09 , -1.861129e-10 , -2.183052e-09 , 9.923411e-11 , -2.600112e-10 , 1.548441e-10 , 6.593316e-10 , -4.258730e-09 , -2.848115e-09 , 6.959927e-09 , -1.620721e-09 , 3.324657e-09
-7.500000e+02 , 1.600000e+03 , 5.000000e+01 , -1.251684e-08 , 2.051266e-09 , -7.025439e-08 , -2.835116e-09 , 8.753386e-08 , -3.022477e-10 , 1.279459e-07 , -2.355534e-09 , 3.139303e-08 , -1.894242e-10 , 6.004960e-08 , -1.624314e-08
-7.500000e+02 , 1.600000e+03 , 1.500000e+02 , -4.562154e-11 , 8.884561e-10 , -7.982101e-08 , 1.976497e-09 , 8.046079e-09 , -1.306038e-10 , 9.525723e-08 , -3.433115e-09 , 2.368708e-08 , 4.682967e-11 , 5.653487e-08 , -1.815187e-08
-7.500000e+02 , 1.600000e+03 , 2.500000e+02 , 1.510267e-09 , 7.722115e-11 , -8.084985e-08 , 4.390243e-09 , 2.732555e-09 , -5.052166e-11 , 2.527913e-08 , -1.620285e-09 , 1.519428e-08 , 6.094728e-10 , 5.158084e-08 , -1.830397e-08
-7.500000e+02 , 1.600000e+03 , 3.500000e+02 , 3.213538e-09 , -4.261687e-10 , -8.023537e-08 , 4.288462e-09 , -6.191514e-09 , 1.630982e-09 , -7.466566e-09 , -7.134893e-10 , 7.753300e-09 , 1.530018e-09 , 4.572751e-08 , -1.689206e-08
-7.500000e+02 , 1.600000e+03 , 4.500000e+02 , 4.851394e-09 , -6.812377e-10 , -7.780492e-08 , 3.916082e-09 , -1.250018e-08 , 1.851310e-09 , -2.584445e-09 , -1.713551e-09 , 2.255588e-09 , 2.218096e-09 , 3.905583e-08 , -1.548268e-08
-7.500000e+02 , 1.600000e+03 , 5.500000e+02 , 3.790753e-09 , -6.763728e-10 , -5.798700e-08 , 2.727324e-09 , -1.596975e-07 , 1.968433e-08 , 1.920131e-09 , -2.553595e-09 , -2.021392e-09 , 2.736984e-09 , 3.199906e-08 , -1.437114e-08
-7.500000e+02 , 1.600000e+03 , 6.500000e+02 , 4.594478e-10 , -4.754642e-10 , -2.113381e-08 , 7.417119e-10 , -1.629635e-07 , 1.981131e-08 , 6.224614e-09 , -3.313107e-09 , -5.177956e-09 , 3.144056e-09 , 2.491563e-08 , -1.362075e-08
-7.500000e+02 , 1.600000e+03 , 7.500000e+02 , -1.380435e-09 , -1.894362e-10 , -2.322292e-09 , -4.132301e-11 , -1.427756e-09 , 1.919461e-10 , 8.994622e-09 , -4.043023e-09 , -7.204811e-09 , 3.558705e-09 , 1.803127e-08 , -1.321851e-08
-7.500000e+02 , 1.600000e+03 , 8.500000e+02 , -1.273643e-09 , 1.207859e-10 , -1.833579e-09 , 3.198590e-10 , -1.399957e-09 , 2.121664e-10 , 1.049100e-08 , -4.712430e-09 , -8.312171e-09 , 3.951518e-09 , 1.155331e-08 , -1.299522e-08
-7.500000e+02 , 1.600000e+03 , 9.500000e+02 , -1.149340e-09 , 4.070781e-10 , -1.505164e-09 , 6.647852e-10 , -2.512408e-11 , 5.168400e-12 , 3.953167e-09 , -2.390611e-09 , -3.240175e-09 , 2.548940e-09 , 6.084695e-09 , -1.264962e-08
-7.500000e+02 , 1.600000e+03 , 1.050000e+03 , -1.104900e-09 , 3.812963e-10 , -1.457893e-09 , 6.126354e-10 , -7.641531e-10 , 2.611479e-10 , -2.538663e-09 , 3.233513e-10 , 1.720452e-09 , 8.162839e-10 , 4.508756e-09 , -1.082703e-08
-2.500000e+02 , 1.600000e+03 , 5.000000e+01 , -1.381538e-07 , -8.856153e-10 , -6.846176e-09 , -1.863923e-08 , 3.090252e-07 , -1.313438e-09 , 2.168140e-07 , 6.071250e-09 , -8.727101e-08 , 3.471619e-10 , 1.325516e-07 , -1.982624e-08
-2.500000e+02 , 1.600000e+03 , 1.500000e+02 , -1.012499e-07 , 2.352012e-09 , -9.072367e-08 , -9.826843e-09 , 3.195213e-08 , -6.454941e-10 , 1.791568e-07 , -3.005009e-10 , -6.890290e-08 , 1.919572e-09 , 1.216912e-07 , -2.313575e-08
-2.500000e+02 , 1.600000e+03 , 2.500000e+02 , -9.544133e-08 , 3.626083e-09 , -1.025460e-07 , -4.180911e-09 , 1.298583e-08 , -4.213122e-10 , 8.786933e-08 , -6.504975e-09 , -4.258573e-09 , 1.383947e-09 , 1.050170e-07 , -2.295132e-08
-2.500000e+02 , 1.600000e+03 , 3.500000e+02 , -8.587347e-08 , 2.524792e-09 , -1.113536e-07 , -1.960179e-09 , 3.311971e-08 , 1.172838e-10 , 3.811177e-08 , -7.642812e-09 , 1.981754e-08 , 1.610211e-09 , 8.636630e-08 , -1.987885e-08
-2.500000e+02 , 1.600000e+03 , 4.500000e+02 , -7.419074e-08 , 1.593906e-09 , -1.166138e-07 , -4.601801e-10 , 5.539763e-09 , 1.101532e-09 , 3.624109e-08 , -6.919425e-09 , 5.372070e-09 , 2.756718e-09 , 6.816065e-08 , -1.709475e-08
-2.500000e+02 , 1.600000e+03 , 5.500000e+02 , -5.244513e-08 , 5.962705e-10 , -8.936530e-08 , -6.124998e-10 , -9.621383e-08 , 1.630980e-08 , 3.471005e-08 , -6.091455e-09 , -4.372396e-09 , 3.381764e-09 , 5.192976e-08 , -1.508435e-08
-2.500000e+02 , 1.600000e+03 , 6.500000e+02 , -1.872971e-08 , -6.749313e-10 , -3.334207e-08 , -2.233770e-09 , -1.101640e-07 , 1.679970e-08 , 3.429925e-08 , -5.237456e-09 , -1.111754e-08 , 3.702011e-09 , 3.814079e-08 , -1.385861e-08
-2.500000e+02 , 1.600000e+03 , 7.500000e+02 , -2.629224e-09 , -9.207098e-10 , -4.020394e-09 , -2.432474e-09 , -1.043197e-09 , 1.645589e-10 , 3.303369e-08 , -4.878803e-09 , -1.477607e-08 , 4.062446e-09 , 2.662831e-08 , -1.333235e-08
-2.500000e+02 , 1.600000e+03 , 8.500000e+02 , -2.230368e-09 , -3.179995e-10 , -3.330584e-09 , -1.202255e-09 , -1.090811e-09 , 1.834210e-10 , 3.124420e-08 , -4.680618e-09 , -1.639107e-08 , 4.420308e-09 , 1.706484e-08 , -1.322746e-08
-2.500000e+02 , 1.600000e+03 , 9.500000e+02 , -1.947170e-09 , 2.414056e-10 , -2.885407e-09 , -1.596622e-10 , -1.987095e-11 , 4.396378e-12 , 1.568381e-08 , -5.787435e-09 , -7.534915e-09 , 3.929702e-09 , 9.575977e-09 , -1.308399e-08
-2.500000e+02 , 1.600000e+03 , 1.050000e+03 , -1.809795e-09 , 2.696710e-10 , -2.612196e-09 , 2.706163e-11 , -6.874556e-10 , 2.401678e-10 , 1.354587e-09 , -5.298803e-09 , 1.158071e-09 , 2.632665e-09 , 6.748537e-09 , -1.077145e-08
2.500000e+02 , 1.600000e+03 , 5.000000e+01 , -2.935015e-10 , -1.294084e-08 , 1.414783e-07 , -2.248382e-08 , 3.201066e-07 , -1.537705e-09 , 5.697344e-08 , 1.356953e-08 , -9.770802e-08 , -6.539481e-09 , 5.509676e-08 , -8.174753e-09
2.500000e+02 , 1.600000e+03 , 1.500000e+02 , -3.782981e-08 , -8.814314e-09 , 4.858663e-08 , -1.948000e-08 , 3.465589e-08 , -7.764362e-10 , 6.519892e-08 , 5.578200e-09 , -8.696496e-08 , -1.464900e-09 , 5.053544e-08 , -9.543983e-09
2.500000e+02 , 1.600000e+03 , 2.500000e+02 , -4.362645e-08 , -5.865624e-09 , 3.361146e-08 , -1.602042e-08 , 1.533397e-08 , -5.560846e-10 , 8.395178e-08 , -8.545318e-09 , -5.195539e-08 , 5.246664e-09 , 4.354160e-08 , -9.464562e-09
2.500000e+02 , 1.600000e+03 , 3.500000e+02 , -4.966372e-08 , -4.218341e-09 , 1.295799e-08 , -1.187528e-08 , 7.083344e-08 , -1.680937e-09 , 8.288112e-08 , -1.299765e-08 , -3.281331e-08 , 7.380337e-09 , 3.574317e-08 , -8.190169e-09
2.500000e+02 , 1.600000e+03 , 4.500000e+02 , -5.462636e-08 , -2.826130e-09 , -8.716809e-09 , -8.211190e-09 , 3.306217e-08 , -2.263755e-10 , 6.933539e-08 , -1.056925e-08 , -3.284213e-08 , 6.719836e-09 , 2.816005e-08 , -7.037236e-09
2.500000e+02 , 1.600000e+03 , 5.500000e+02 , -4.315461e-08 , -2.354447e-09 , -1.428280e-08 , -6.014368e-09 , 1.089776e-07 , 6.133642e-09 , 5.900365e-08 , -8.380082e-09 , -3.230709e-08 , 5.925291e-09 , 2.142285e-08 , -6.205525e-09
2.500000e+02 , 1.600000e+03 , 6.500000e+02 , -1.735555e-08 , -2.719884e-09 , -9.217516e-09 , -4.951711e-09 , 8.725689e-08 , 6.930951e-09 , 5.160648e-08 , -6.357753e-09 , -3.194421e-08 , 5.070200e-09 , 1.571558e-08 , -5.698403e-09
2.500000e+02 , 1.600000e+03 , 7.500000e+02 , -3.428929e-09 , -2.327754e-09 , -3.970772e-09 , -3.679020e-09 , 5.800803e-10 , 6.262763e-11 , 4.570059e-08 , -5.223922e-09 , -3.077997e-08 , 4.686716e-09 , 1.096137e-08 , -5.480025e-09
2.500000e+02 , 1.600000e+03 , 8.500000e+02 , -2.995977e-09 , -1.166894e-09 , -3.611483e-09 , -1.994066e-09 , 3.961888e-10 , 6.346969e-11 , 4.089624e-08 , -4.407024e-09 , -2.914129e-08 , 4.461970e-09 , 7.018857e-09 , -5.435541e-09
2.500000e+02 , 1.600000e+03 , 9.500000e+02 , -2.681201e-09 , -1.863576e-10 , -3.319885e-09 , -6.221698e-10 , 6.310691e-12 , 9.139213e-13 , 2.130264e-08 , -7.251311e-09 , -1.465971e-08 , 5.633213e-09 , 3.935173e-09 , -5.375922e-09
2.500000e+02 , 1.600000e+03 , 1.050000e+03 , -2.427786e-09 , -7.241976e-12 , -2.959789e-09 , -2.959874e-10 , -4.199076e-10 , 1.881949e-10 , 3.832932e-09 , -7.959276e-09 , -1.341082e-09 , 5.309387e-09 , 2.770370e-09 , -4.425782e-09
7.500000e+02 , 1.600000e+03 , 5.000000e+01 , 3.091697e-08 , -1.271681e-08 , 1.573431e-08 , -1.028259e-08 , 9.009601e-08 , -3.508609e-10 , 3.221094e-08 , 6.832590e-09 , -2.616296e-08 , -8.856026e-09 , -6.515998e-09 , 1.787057e-09
7.500000e+02 , 1.600000e+03 , 1.500000e+02 , 1.764227e-08 , -1.157525e-08 , 5.249416e-09 , -8.944105e-09 , 8.605451e-09 , -1.665257e-10 , 3.322230e-08 , 2.569973e-09 , -3.110609e-08 , -3.694758e-09 , -6.134730e-09 , 1.995169e-09
7.500000e+02 , 1.600000e+03 , 2.500000e+02 , 1.598535e-08 , -1.006891e-08 , 3.959053e-09 , -7.548400e-09 , 3.607267e-09 , -1.143852e-10 , 3.534075e-08 , -4.657543e-09 , -4.249994e-08 , 5.542293e-09 , -5.599551e-09 , 2.012348e-09
7.500000e+02 , 1.600000e+03 , 3.500000e+02 , 1.320521e-08 , -8.156258e-09 , 1.971802e-09 , -6.079052e-09 , 2.444332e-08 , -3.106961e-10 , 3.515185e-08 , -7.362384e-09 , -4.595411e-08 , 8.949216e-09 , -4.967489e-09 , 1.859372e-09
7.500000e+02 , 1.600000e+03 , 4.500000e+02 , 9.719384e-09 , -6.327436e-09 , -3.825090e-10 , -4.684038e-09 , 1.684603e-08 , 1.535212e-11 , 3.323631e-08 , -6.602359e-09 , -4.224690e-08 , 7.779873e-09 , -4.245358e-09 , 1.706264e-09
7.500000e+02 , 1.600000e+03 , 5.500000e+02 , 5.263237e-09 , -4.888592e-09 , -1.847158e-09 , -3.666618e-09 , 1.234077e-07 , 2.126218e-09 , 3.156845e-08 , -5.804172e-09 , -3.903635e-08 , 6.604333e-09 , -3.479524e-09 , 1.585093e-09
7.500000e+02 , 1.600000e+03 , 6.500000e+02 , -6.574792e-10 , -3.800225e-09 , -2.815553e-09 , -2.998850e-09 , 1.187567e-07 , 2.314823e-09 , 3.021152e-08 , -4.985960e-09 , -3.636893e-08 , 5.427758e-09 , -2.708927e-09 , 1.502740e-09
7.500000e+02 , 1.600000e+03 , 7.500000e+02 , -3.100762e-09 , -2.631002e-09 , -2.862293e-09 , -2.125193e-09 , 9.753117e-10 , 1.026222e-11 , 2.865053e-08 , -4.631843e-09 , -3.378839e-08 , 4.834911e-09 , -1.958453e-09 , 1.457774e-09
7.500000e+02 , 1.600000e+03 , 8.500000e+02 , -2.934808e-09 , -1.353203e-09 , -2.666294e-09 , -1.035745e-09 , 8.910595e-10 , -2.362621e-12 , 2.694210e-08 , -4.430986e-09 , -3.130699e-08 , 4.444180e-09 , -1.251251e-09 , 1.431784e-09
