xcent,ycent,sigma_inv
3555.000000,-1651.186302,3.647767
3573.000000,-1650.283757,3.565718
3591.000000,-1649.463261,3.651053
3609.000000,-1648.970963,3.594086
3627.000000,-1648.786351,3.546369
3645.000000,-1648.765839,3.497561
3663.000000,-1649.176087,3.540040
3681.000000,-1649.688897,3.559095
3699.000000,-1649.668385,3.456193
3717.000000,-1649.032500,3.392691
3735.000000,-1647.965855,3.359424
3753.000000,-1646.735111,3.341956
3771.000000,-1645.627441,3.287998
3789.000000,-1645.012069,3.315609
3807.000000,-1644.745408,3.298351
3825.000000,-1644.560796,3.294933
3843.000000,-1644.540283,3.321052
3861.000000,-1644.663358,3.320203
3879.000000,-1644.868482,3.310502
3897.000000,-1645.258218,3.303923
3915.000000,-1645.955639,3.284169
3933.000000,-1646.858185,3.259864
3951.000000,-1647.719707,3.274614
3969.000000,-1648.458153,3.274749
3987.000000,-1649.176087,3.302459
4005.000000,-1649.750434,3.286269
4023.000000,-1649.852997,3.292300
4041.000000,-1649.053013,3.344838
4059.000000,-1647.883806,3.313961
4077.000000,-1647.083822,3.304181
4095.000000,-1645.935127,3.319573
4113.000000,-1644.273622,3.313523
4131.000000,-1643.083903,3.388945
4149.000000,-1642.099308,3.348747
4167.000000,-1640.253191,3.413340
4185.000000,-1638.530149,3.337588
4203.000000,-1637.812215,3.330148
4221.000000,-1637.463504,3.361326
4239.000000,-1637.012231,3.358472
4257.000000,-1636.458396,3.362541
4275.000000,-1636.130198,3.378208
4293.000000,-1636.314809,3.378570
4311.000000,-1636.848132,3.330683
4329.000000,-1636.766082,3.330508
4347.000000,-1635.925073,3.359461
4365.000000,-1635.248164,3.266015
4383.000000,-1634.694329,3.149188
4401.000000,-1633.914858,3.222603
4419.000000,-1633.114874,3.229323
4437.000000,-1633.094362,3.222184
4455.000000,-1634.140494,3.219129
4473.000000,-1635.207139,3.334404
4491.000000,-1635.063553,3.324567
4509.000000,-1633.094362,3.306182
4527.000000,-1631.350807,3.316850
4545.000000,-1630.920047,3.293073
4563.000000,-1630.673898,3.240649
4581.000000,-1630.407237,3.264096
4599.000000,-1630.140576,3.261263
9.000000,-1695.623340,2.931649
27.000000,-1693.910555,2.911313
45.000000,-1692.197770,2.937517
63.000000,-1690.505135,2.884766
81.000000,-1689.215508,2.872277
99.000000,-1688.046784,2.775198
117.000000,-1686.737007,2.818545
135.000000,-1685.709336,2.772465
153.000000,-1685.044373,2.833222
171.000000,-1685.104823,2.782412
189.000000,-1686.152645,2.690968
207.000000,-1687.059414,2.626627
225.000000,-1685.648885,2.569966
243.000000,-1683.029331,2.680219
261.000000,-1680.611281,2.772892
279.000000,-1678.273833,2.781485
297.000000,-1676.722251,2.696105
315.000000,-1676.097588,2.653867
333.000000,-1676.480446,2.628926
351.000000,-1677.548418,2.638955
369.000000,-1678.334284,2.567704
387.000000,-1678.193231,2.564896
405.000000,-1677.508117,2.517253
423.000000,-1675.150519,2.518683
441.000000,-1672.329461,2.477088
459.000000,-1670.798029,2.412794
477.000000,-1669.589004,2.299789
495.000000,-1668.984492,2.315938
513.000000,-1669.185996,2.313671
531.000000,-1669.871110,2.256663
549.000000,-1670.737578,2.198291
567.000000,-1671.785400,2.116291
585.000000,-1673.014574,2.084164
603.000000,-1674.525856,2.091457
621.000000,-1676.137889,2.092977
639.000000,-1677.528268,2.091990
657.000000,-1678.817894,2.098202
675.000000,-1680.228423,2.040510
693.000000,-1681.780005,2.000242
711.000000,-1683.190534,1.895500
729.000000,-1684.439860,2.104032
747.000000,-1685.830238,2.176880
765.000000,-1687.704227,2.341909
783.000000,-1690.021525,2.262708
801.000000,-1691.915664,2.258334
819.000000,-1692.479875,2.265710
837.000000,-1692.137318,2.096342
855.000000,-1691.613407,2.027893
873.000000,-1691.069346,2.228946
891.000000,-1690.767090,2.468760
909.000000,-1690.726789,2.564738
927.000000,-1690.968594,2.533693
945.000000,-1691.633558,2.523635
963.000000,-1692.600778,2.533175
981.000000,-1693.144839,2.476701
999.000000,-1693.245591,2.466795
1017.000000,-1693.406794,2.478350
1035.000000,-1693.527697,2.506771
1053.000000,-1693.567998,2.466635
1071.000000,-1693.346343,2.469658
1089.000000,-1692.661229,2.443515
1107.000000,-1691.694009,2.508824
1125.000000,-1691.230550,2.497317
1143.000000,-1691.089497,2.492501
1161.000000,-1690.767090,2.489743
1179.000000,-1690.243179,2.494171
1197.000000,-1689.739419,2.594290
1215.000000,-1689.678968,2.546515
1233.000000,-1689.477464,2.412259
1251.000000,-1688.852801,2.445006
1269.000000,-1688.429642,2.478071
1287.000000,-1687.563174,2.498825
1305.000000,-1686.112344,2.510611
1323.000000,-1685.266027,2.523499
1341.000000,-1685.004072,2.410495
1359.000000,-1684.601063,2.323464
1377.000000,-1683.996551,2.443031
1395.000000,-1683.633844,2.172690
1413.000000,-1683.512941,2.264878
1431.000000,-1683.815197,2.163640
1449.000000,-1684.863019,2.128329
1467.000000,-1685.608584,2.182534
1485.000000,-1685.588434,2.207740
1503.000000,-1685.930991,2.281132
1521.000000,-1686.293698,2.367071
1539.000000,-1686.475052,2.340870
1557.000000,-1686.958662,2.242511
1575.000000,-1687.764678,2.248207
1593.000000,-1688.993854,2.428453
1611.000000,-1690.343932,2.500285
1629.000000,-1691.411904,2.781439
1647.000000,-1691.935815,2.843186
1665.000000,-1692.117168,2.878971
1683.000000,-1692.238071,2.936010
1701.000000,-1692.278371,2.919683
1719.000000,-1692.318672,2.783392
1737.000000,-1692.379123,2.824872
1755.000000,-1692.419424,2.906955
1773.000000,-1692.419424,2.862772
1791.000000,-1692.197770,2.899822
1809.000000,-1691.573107,2.892531
1827.000000,-1690.545435,2.885307
1845.000000,-1689.477464,2.990159
1863.000000,-1688.550545,3.006967
1881.000000,-1687.563174,2.989151
1899.000000,-1686.595955,2.946449
1917.000000,-1685.830239,2.965426
1935.000000,-1685.286177,2.971123
1953.000000,-1684.923470,2.911558
1971.000000,-1684.641364,2.894176
1989.000000,-1684.399559,2.996830
2007.000000,-1684.198055,2.990071
2025.000000,-1683.936099,3.026728
2043.000000,-1683.432339,3.036263
2061.000000,-1682.928579,3.082734
2079.000000,-1682.787526,3.072452
2097.000000,-1683.130083,3.046798
2115.000000,-1683.674144,3.248303
2133.000000,-1683.795047,3.209972
2151.000000,-1683.754746,3.279146
2169.000000,-1684.641364,3.339772
2187.000000,-1686.555654,3.444964
2205.000000,-1687.986333,3.442253
2223.000000,-1688.328890,3.378303
2241.000000,-1688.107235,3.446637
2259.000000,-1688.107236,3.425323
2277.000000,-1688.469943,3.490676
2295.000000,-1688.369191,3.471978
2313.000000,-1688.167687,3.428304
2331.000000,-1689.054305,3.467249
2349.000000,-1690.686488,3.490321
2367.000000,-1691.311151,3.511237
2385.000000,-1691.069346,3.480302
2403.000000,-1690.545436,3.652804
2421.000000,-1689.316261,3.708708
2439.000000,-1688.570695,3.658154
2457.000000,-1689.014004,3.654921
2475.000000,-1689.598366,3.644639
2493.000000,-1689.759569,3.679715
2511.000000,-1689.719269,3.782620
2529.000000,-1689.638667,3.659689
2547.000000,-1689.537915,3.696611
2565.000000,-1689.396862,3.611382
2583.000000,-1689.255809,3.613742
2601.000000,-1689.114757,3.660772
2619.000000,-1688.973704,3.692668
2637.000000,-1688.832650,3.565038
2655.000000,-1688.631146,3.479880
2673.000000,-1688.469943,3.274848
2691.000000,-1688.389341,3.210746
2709.000000,-1688.308740,3.120639
2727.000000,-1688.026634,3.033778
2745.000000,-1687.905731,3.161653
2763.000000,-1687.946032,3.207051
2781.000000,-1687.804979,3.212308
2799.000000,-1687.603475,3.247646
2817.000000,-1687.401971,3.266335
2835.000000,-1687.180317,3.321260
2853.000000,-1686.857910,3.273884
2871.000000,-1686.575804,3.279089
2889.000000,-1686.394450,3.248170
2907.000000,-1686.273547,3.250201
2925.000000,-1686.233246,3.328266
2943.000000,-1686.152645,3.373704
2961.000000,-1685.930991,3.310354
2979.000000,-1685.669035,3.292127
2997.000000,-1685.407080,3.292127
3015.000000,-1685.104824,3.325238
3033.000000,-1684.903320,3.324434
3051.000000,-1684.883169,3.332160
3069.000000,-1684.842868,3.319147
3087.000000,-1684.782417,3.308791
3105.000000,-1684.661515,3.306304
3123.000000,-1684.379409,3.312382
3141.000000,-1683.694295,3.315298
3159.000000,-1681.921058,3.312958
3177.000000,-1679.321655,3.305135
3195.000000,-1677.105109,3.297352
3213.000000,-1676.178190,3.297352
3231.000000,-1676.661800,3.297352
3249.000000,-1677.689471,3.297352
3267.000000,-1678.253683,3.297352
3285.000000,-1678.334285,3.297352
3303.000000,-1678.293984,3.297352
3321.000000,-1678.253683,3.297352
3339.000000,-1678.293984,3.304725
3357.000000,-1678.455187,3.320018
3375.000000,-1678.696992,3.263240
3393.000000,-1678.918646,3.290402
3411.000000,-1678.797744,3.218595
3429.000000,-1678.072329,3.157369
3447.000000,-1677.830524,3.185942
3465.000000,-1677.810373,3.238151
3483.000000,-1677.286463,3.263227
3501.000000,-1676.823003,3.454039
3519.000000,-1676.379694,3.584133
3537.000000,-1675.795332,3.556453
3555.000000,-1674.989315,3.569951
3573.000000,-1674.102697,3.583444
3591.000000,-1673.296680,3.615590
3609.000000,-1672.813070,3.661451
3627.000000,-1672.631717,3.610466
3645.000000,-1672.611566,3.544967
3663.000000,-1673.014575,3.513441
3681.000000,-1673.518335,3.440274
3699.000000,-1673.498184,3.447819
3717.000000,-1672.873522,3.433466
3735.000000,-1671.825700,3.375988
3753.000000,-1670.616675,3.367021
3771.000000,-1669.528553,3.306547
3789.000000,-1668.924041,3.305066
3807.000000,-1668.662085,3.299114
3825.000000,-1668.480731,3.322927
3843.000000,-1668.460581,3.313142
3861.000000,-1668.581483,3.313142
3879.000000,-1668.782988,3.319041
3897.000000,-1669.165846,3.301798
3915.000000,-1669.850960,3.281224
3933.000000,-1670.737578,3.257323
3951.000000,-1671.583896,3.264038
3969.000000,-1672.309310,3.293543
3987.000000,-1673.014575,3.300746
4005.000000,-1673.578786,3.292602
4023.000000,-1673.679539,3.264846
4041.000000,-1672.893672,3.306510
4059.000000,-1671.745099,3.319734
4077.000000,-1670.959233,3.314717
4095.000000,-1669.830809,3.339151
4113.000000,-1668.198626,3.345883
4131.000000,-1667.029902,3.358746
4149.000000,-1666.062682,3.384058
4167.000000,-1664.249144,3.360136
4185.000000,-1662.556509,3.345108
4203.000000,-1661.851245,3.313243
4221.000000,-1661.508688,3.334755
4239.000000,-1661.065379,3.353022
4257.000000,-1660.521318,3.331476
4275.000000,-1660.198911,3.358217
4293.000000,-1660.380264,3.348950
4311.000000,-1660.904175,3.331294
4329.000000,-1660.823574,3.291635
4347.000000,-1659.997406,3.295492
4365.000000,-1659.332443,3.331837
4383.000000,-1658.788382,3.302695
4401.000000,-1658.022666,3.320426
4419.000000,-1657.236800,3.191432
4437.000000,-1657.216649,3.190391
4455.000000,-1658.244321,3.191536
4473.000000,-1659.292142,3.182720
4491.000000,-1659.151089,3.194431
4509.000000,-1657.216649,3.248555
4527.000000,-1655.503864,3.222078
4545.000000,-1655.080706,3.296285
4563.000000,-1654.838900,3.300522
4581.000000,-1654.576945,3.251013
4599.000000,-1654.314990,3.313542
9.000000,-1719.195569,2.942596
27.000000,-1717.513737,2.936414
45.000000,-1715.831905,2.989636
63.000000,-1714.169859,2.934087
81.000000,-1712.903538,2.886848
99.000000,-1711.755934,2.851025
117.000000,-1710.469827,2.791298
135.000000,-1709.460728,2.834663
153.000000,-1708.807781,2.753976
171.000000,-1708.867140,2.810345
189.000000,-1709.896025,2.705309
207.000000,-1710.786407,2.678017
225.000000,-1709.401369,2.598716
243.000000,-1706.829155,2.629598
261.000000,-1704.454803,2.739913
279.000000,-1702.159596,2.779420
297.000000,-1700.636054,2.746023
315.000000,-1700.022680,2.661075
333.000000,-1700.398619,2.620125
351.000000,-1701.447291,2.626204
369.000000,-1702.218955,2.603737
387.000000,-1702.080451,2.578750
405.000000,-1701.407719,2.561404
423.000000,-1699.092726,2.566509
441.000000,-1696.322649,2.489563
459.000000,-1694.818893,2.529428
477.000000,-1693.631717,2.346756
495.000000,-1693.038129,2.314696
513.000000,-1693.235992,2.352899
531.000000,-1693.908725,2.288928
549.000000,-1694.759534,2.227905
567.000000,-1695.788420,2.141289
585.000000,-1696.995382,2.093891
603.000000,-1698.479351,2.072088
621.000000,-1700.062252,2.069421
639.000000,-1701.427505,2.095642
657.000000,-1702.693826,2.086665
675.000000,-1704.078864,2.000469
693.000000,-1705.602407,2.005592
711.000000,-1706.987445,1.853515
729.000000,-1708.214193,1.992582
747.000000,-1709.579445,2.050935
765.000000,-1711.419568,2.327584
783.000000,-1713.694988,2.254850
801.000000,-1715.554897,2.192472
819.000000,-1716.108913,2.139101
837.000000,-1715.772546,2.192789
855.000000,-1715.258103,2.161711
873.000000,-1714.723874,2.377150
891.000000,-1714.427080,2.369824
909.000000,-1714.387508,2.396499
927.000000,-1714.624943,2.695741
945.000000,-1715.277889,2.528530
963.000000,-1716.227630,2.404221
981.000000,-1716.761859,2.485436
999.000000,-1716.860791,2.507011
1017.000000,-1717.019080,2.468459
1035.000000,-1717.137798,2.450546
1053.000000,-1717.177371,2.425356
1071.000000,-1716.959722,2.375302
1089.000000,-1716.286989,2.371305
1107.000000,-1715.337248,2.499685
1125.000000,-1714.882164,2.456564
1143.000000,-1714.743660,2.413602
1161.000000,-1714.427080,2.473909
1179.000000,-1713.912637,2.468078
1197.000000,-1713.417981,2.391566
1215.000000,-1713.358622,2.547421
1233.000000,-1713.160759,2.554464
1251.000000,-1712.547385,2.587036
1269.000000,-1712.131874,2.666791
1287.000000,-1711.281064,2.612587
1305.000000,-1709.856453,2.578394
1323.000000,-1709.025430,2.413570
1341.000000,-1708.768209,2.306565
1359.000000,-1708.372484,2.361123
1377.000000,-1707.778896,2.332439
1395.000000,-1707.422743,2.134179
1413.000000,-1707.304025,2.034754
1431.000000,-1707.600819,2.106837
1449.000000,-1708.629705,2.151633
1467.000000,-1709.361797,2.251490
1485.000000,-1709.342010,2.207827
1503.000000,-1709.678377,2.468094
1521.000000,-1710.034530,2.348302
1539.000000,-1710.212606,2.157340
1557.000000,-1710.687476,2.227826
1575.000000,-1711.478926,2.445248
1593.000000,-1712.685889,2.367484
1611.000000,-1714.011569,2.691402
1629.000000,-1715.060240,2.942495
1647.000000,-1715.574683,2.837103
1665.000000,-1715.752760,2.872706
1683.000000,-1715.871477,2.871219
1701.000000,-1715.911049,2.741817
1719.000000,-1715.950622,2.818917
1737.000000,-1716.009981,2.866328
1755.000000,-1716.049554,2.888201
1773.000000,-1716.049554,2.980469
1791.000000,-1715.831905,2.957300
1809.000000,-1715.218531,2.986427
1827.000000,-1714.209431,2.982286
1845.000000,-1713.160759,2.976789
1863.000000,-1712.250591,2.980913
1881.000000,-1711.281064,2.947359
1899.000000,-1710.331323,2.909623
1917.000000,-1709.579446,2.916843
1935.000000,-1709.045216,2.936826
1953.000000,-1708.689063,2.979955
1971.000000,-1708.412056,3.048153
1989.000000,-1708.174621,3.093291
2007.000000,-1707.976758,3.004693
2025.000000,-1707.719537,3.055588
2043.000000,-1707.224880,3.078450
2061.000000,-1706.730223,3.068956
2079.000000,-1706.591720,3.024301
2097.000000,-1706.928086,3.286592
2115.000000,-1707.462315,3.311192
2133.000000,-1707.581033,3.213530
2151.000000,-1707.541460,3.317753
2169.000000,-1708.412056,3.360305
2187.000000,-1710.291751,3.369299
2205.000000,-1711.696576,3.345117
2223.000000,-1712.032942,3.385346
2241.000000,-1711.815293,3.321246
2259.000000,-1711.815293,3.384243
2277.000000,-1712.171446,3.366548
2295.000000,-1712.072515,3.486042
2313.000000,-1711.874652,3.650757
2331.000000,-1712.745248,3.555437
2349.000000,-1714.347935,3.595373
2367.000000,-1714.961309,3.663642
2385.000000,-1714.723874,3.661661
2403.000000,-1714.209431,3.718095
2421.000000,-1713.002469,3.732022
2439.000000,-1712.270377,3.712401
2457.000000,-1712.705675,3.733246
2475.000000,-1713.279476,3.716698
2493.000000,-1713.437767,3.814231
2511.000000,-1713.398195,3.800307
2529.000000,-1713.319049,3.713433
2547.000000,-1713.220118,3.696578
2565.000000,-1713.081614,3.682636
2583.000000,-1712.943111,3.656569
2601.000000,-1712.804607,3.666170
2619.000000,-1712.666103,3.695647
2637.000000,-1712.527599,3.541693
2655.000000,-1712.329736,3.472770
2673.000000,-1712.171446,3.322252
2691.000000,-1712.092301,3.170343
2709.000000,-1712.013156,3.142455
2727.000000,-1711.736148,3.155044
2745.000000,-1711.617431,3.084113
2763.000000,-1711.657003,3.189542
2781.000000,-1711.518499,3.241008
2799.000000,-1711.320637,3.242106
2817.000000,-1711.122774,3.242572
2835.000000,-1710.905125,3.359739
2853.000000,-1710.588545,3.278801
2871.000000,-1710.311537,3.272943
2889.000000,-1710.133461,3.261352
2907.000000,-1710.014743,3.304415
2925.000000,-1709.975170,3.343384
2943.000000,-1709.896025,3.338215
2961.000000,-1709.678377,3.326066
2979.000000,-1709.421155,3.292773
2997.000000,-1709.163934,3.297291
3015.000000,-1708.867140,3.323967
3033.000000,-1708.669278,3.315489
3051.000000,-1708.649491,3.314862
3069.000000,-1708.609918,3.261133
3087.000000,-1708.550559,3.324508
3105.000000,-1708.431842,3.307193
3123.000000,-1708.154834,3.299436
3141.000000,-1707.482101,3.300613
3159.000000,-1705.740910,3.321621
3177.000000,-1703.188482,3.365650
3195.000000,-1701.011993,3.366814
3213.000000,-1700.101825,3.297352
3231.000000,-1700.576695,3.297352
3249.000000,-1701.585795,3.297352
3267.000000,-1702.139811,3.297352
3285.000000,-1702.218955,3.297352
3303.000000,-1702.179383,3.297352
3321.000000,-1702.139810,3.297352
3339.000000,-1702.179383,3.309637
3357.000000,-1702.337673,3.315735
3375.000000,-1702.575108,3.280636
3393.000000,-1702.792757,3.236835
3411.000000,-1702.674039,3.175288
3429.000000,-1701.961734,3.215705
3447.000000,-1701.724298,3.176929
3465.000000,-1701.704512,3.285713
3483.000000,-1701.190069,3.320160
3501.000000,-1700.734985,3.528960
3519.000000,-1700.299688,3.487463
3537.000000,-1699.725886,3.508358
3555.000000,-1698.934436,3.486119
3573.000000,-1698.063840,3.425741
3591.000000,-1697.272389,3.662263
3609.000000,-1696.797519,3.620040
3627.000000,-1696.619443,3.635682
3645.000000,-1696.599657,3.583027
3663.000000,-1696.995382,3.463365
3681.000000,-1697.490038,3.408942
3699.000000,-1697.470252,3.426574
3717.000000,-1696.856878,3.402678
3735.000000,-1695.827992,3.399674
3753.000000,-1694.640816,3.362586
3771.000000,-1693.572358,3.340543
3789.000000,-1692.978770,3.298402
3807.000000,-1692.721549,3.309507
3825.000000,-1692.543472,3.309507
3843.000000,-1692.523686,3.306956
3861.000000,-1692.642404,3.307486
3879.000000,-1692.840266,3.314978
3897.000000,-1693.216205,3.324711
3915.000000,-1693.888938,3.296679
3933.000000,-1694.759534,3.277436
3951.000000,-1695.590557,3.280438
3969.000000,-1696.302863,3.281907
3987.000000,-1696.995382,3.272157
4005.000000,-1697.549397,3.300195
4023.000000,-1697.648328,3.317812
4041.000000,-1696.876664,3.325105
4059.000000,-1695.748847,3.336629
4077.000000,-1694.977183,3.306795
4095.000000,-1693.869152,3.323644
4113.000000,-1692.266465,3.349591
4131.000000,-1691.118862,3.341103
4149.000000,-1690.169121,3.337746
4167.000000,-1688.388357,3.332009
4185.000000,-1686.726311,3.310794
4203.000000,-1686.033792,3.314791
4221.000000,-1685.697425,3.316346
4239.000000,-1685.262127,3.295487
4257.000000,-1684.727898,3.321464
4275.000000,-1684.411318,3.309949
4293.000000,-1684.589394,3.310129
4311.000000,-1685.103837,3.277780
4329.000000,-1685.024692,3.258013
4347.000000,-1684.213455,3.249921
4365.000000,-1683.560508,3.298903
4383.000000,-1683.026279,3.247789
4401.000000,-1682.274401,3.271844
4419.000000,-1681.502737,3.184449
4437.000000,-1681.482951,3.114732
4455.000000,-1682.492051,3.144853
4473.000000,-1683.520936,3.128092
4491.000000,-1683.382432,3.140292
4509.000000,-1681.482951,3.167198
4527.000000,-1679.801119,3.174362
4545.000000,-1679.385607,3.219868
4563.000000,-1679.148172,3.229128
4581.000000,-1678.890951,3.234318
4599.000000,-1678.633729,3.215842
9.000000,-1742.907694,2.959280
27.000000,-1741.256998,2.982350
45.000000,-1739.606302,2.961728
63.000000,-1737.975026,2.955044
81.000000,-1736.732149,2.891355
99.000000,-1735.605792,2.849364
117.000000,-1734.343495,2.822392
135.000000,-1733.353077,2.792341
153.000000,-1732.712219,2.795142
171.000000,-1732.770479,2.869164
189.000000,-1733.780317,2.764679
207.000000,-1734.654214,2.716688
225.000000,-1733.294818,2.684807
243.000000,-1730.770224,2.621461
261.000000,-1728.439830,2.733783
279.000000,-1726.187115,2.776224
297.000000,-1724.691779,2.771060
315.000000,-1724.089761,2.823950
333.000000,-1724.458740,2.722893
351.000000,-1725.487997,2.708519
369.000000,-1726.245375,2.622353
387.000000,-1726.109436,2.627002
405.000000,-1725.449157,2.658985
423.000000,-1723.177023,2.548167
441.000000,-1720.458230,2.526727
459.000000,-1718.982313,2.412994
477.000000,-1717.817116,2.474447
495.000000,-1717.234518,2.338388
513.000000,-1717.428717,2.329127
531.000000,-1718.088995,2.307511
549.000000,-1718.924053,2.200545
567.000000,-1719.933891,2.156781
585.000000,-1721.118508,2.126478
603.000000,-1722.575004,2.079491
621.000000,-1724.128600,2.108178
639.000000,-1725.468577,2.100341
657.000000,-1726.711454,2.107906
675.000000,-1728.070851,2.049237
693.000000,-1729.566187,1.990354
711.000000,-1730.925583,1.919783
729.000000,-1732.129620,2.124428
747.000000,-1733.469597,2.027191
765.000000,-1735.275653,2.101195
783.000000,-1737.508947,2.010720
801.000000,-1739.334423,2.064448
819.000000,-1739.878181,2.171392
837.000000,-1739.548042,2.213587
855.000000,-1739.043123,2.239399
873.000000,-1738.518785,2.444318
891.000000,-1738.227486,2.426944
909.000000,-1738.188645,2.399616
927.000000,-1738.421684,2.500085
945.000000,-1739.062543,2.377248
963.000000,-1739.994701,2.512520
981.000000,-1740.519040,2.453690
999.000000,-1740.616139,2.271251
1017.000000,-1740.771499,2.278631
1035.000000,-1740.888019,2.368193
1053.000000,-1740.926858,2.464701
1071.000000,-1740.713239,2.393821
1089.000000,-1740.052961,2.320598
1107.000000,-1739.120803,2.330076
1125.000000,-1738.674144,2.573142
1143.000000,-1738.538205,2.572113
1161.000000,-1738.227485,2.629730
1179.000000,-1737.722566,2.573820
1197.000000,-1737.237068,2.750612
1215.000000,-1737.178808,2.732792
1233.000000,-1736.984608,2.671671
1251.000000,-1736.382590,2.802449
1269.000000,-1735.974771,2.652971
1287.000000,-1735.139713,2.595692
1305.000000,-1733.741476,2.312905
1323.000000,-1732.925838,2.248540
1341.000000,-1732.673379,2.184633
1359.000000,-1732.284980,2.257575
1377.000000,-1731.702382,2.201011
1395.000000,-1731.352822,1.993473
1413.000000,-1731.236303,2.095010
1431.000000,-1731.527602,2.224035
1449.000000,-1732.537439,2.277436
1467.000000,-1733.255978,2.385319
1485.000000,-1733.236558,2.456429
1503.000000,-1733.566697,2.436621
1521.000000,-1733.916256,2.311989
1539.000000,-1734.091035,2.179645
1557.000000,-1734.557114,2.413411
1575.000000,-1735.333912,2.415052
1593.000000,-1736.518530,2.650095
1611.000000,-1737.819667,2.876746
1629.000000,-1738.848924,2.783397
1647.000000,-1739.353843,2.887253
1665.000000,-1739.528622,2.962860
1683.000000,-1739.645142,2.945393
1701.000000,-1739.683981,2.882782
1719.000000,-1739.722822,2.878738
1737.000000,-1739.781081,2.911230
1755.000000,-1739.819921,2.966671
1773.000000,-1739.819921,2.953662
1791.000000,-1739.606301,2.969268
1809.000000,-1739.004283,2.948346
1827.000000,-1738.013866,2.942468
1845.000000,-1736.984608,2.957700
1863.000000,-1736.091291,2.962053
1881.000000,-1735.139713,2.945857
1899.000000,-1734.207555,2.972539
1917.000000,-1733.469597,2.947220
1935.000000,-1732.945258,2.999751
1953.000000,-1732.595699,2.968177
1971.000000,-1732.323820,3.042012
1989.000000,-1732.090780,3.000849
2007.000000,-1731.896581,3.019490
2025.000000,-1731.644121,3.046156
2043.000000,-1731.158623,3.132014
2061.000000,-1730.673124,3.122212
2079.000000,-1730.537184,3.187140
2097.000000,-1730.867324,3.253073
2115.000000,-1731.391662,3.251780
2133.000000,-1731.508182,3.187459
2151.000000,-1731.469342,3.180914
2169.000000,-1732.323820,3.309581
2187.000000,-1734.168715,3.362108
2205.000000,-1735.547532,3.479555
2223.000000,-1735.877671,3.356597
2241.000000,-1735.664052,3.389009
2259.000000,-1735.664052,3.464934
2277.000000,-1736.013611,3.495763
2295.000000,-1735.916511,3.593770
2313.000000,-1735.722311,3.581334
2331.000000,-1736.576789,3.644929
2349.000000,-1738.149806,3.607593
2367.000000,-1738.751824,3.726622
2385.000000,-1738.518785,3.762428
2403.000000,-1738.013866,3.742236
2421.000000,-1736.829248,3.660316
2439.000000,-1736.110711,3.676360
2457.000000,-1736.537949,3.800143
2475.000000,-1737.101128,3.819970
2493.000000,-1737.256488,3.706298
2511.000000,-1737.217648,3.721131
2529.000000,-1737.139968,3.730646
2547.000000,-1737.042868,3.790916
2565.000000,-1736.906929,3.698805
2583.000000,-1736.770989,3.660780
2601.000000,-1736.635049,3.702250
2619.000000,-1736.499110,3.646921
2637.000000,-1736.363170,3.510165
2655.000000,-1736.168970,3.449741
2673.000000,-1736.013611,3.402712
2691.000000,-1735.935931,3.229744
2709.000000,-1735.858251,3.177342
2727.000000,-1735.586372,3.148068
2745.000000,-1735.469852,3.303929
2763.000000,-1735.508692,3.166965
2781.000000,-1735.372752,3.229025
2799.000000,-1735.178553,3.226739
2817.000000,-1734.984353,3.338336
2835.000000,-1734.770734,3.295312
2853.000000,-1734.460015,3.218177
2871.000000,-1734.188135,3.274516
2889.000000,-1734.013356,3.267532
2907.000000,-1733.896836,3.313233
2925.000000,-1733.857996,3.369723
2943.000000,-1733.780316,3.319515
2961.000000,-1733.566697,3.292131
2979.000000,-1733.314238,3.306253
2997.000000,-1733.061778,3.329198
3015.000000,-1732.770479,3.340553
3033.000000,-1732.576280,3.292752
3051.000000,-1732.556859,3.275192
3069.000000,-1732.518019,3.366160
3087.000000,-1732.459760,3.361461
3105.000000,-1732.343240,3.260878
3123.000000,-1732.071361,3.257941
3141.000000,-1731.411083,3.297458
3159.000000,-1729.702127,3.323719
3177.000000,-1727.196953,3.378941
3195.000000,-1725.060758,3.370226
3213.000000,-1724.167440,3.305135
3231.000000,-1724.633519,3.297352
3249.000000,-1725.623937,3.297352
3267.000000,-1726.167695,3.297352
3285.000000,-1726.245375,3.297352
3303.000000,-1726.206535,3.297352
3321.000000,-1726.167695,3.299249
3339.000000,-1726.206535,3.315028
3357.000000,-1726.361895,3.286355
3375.000000,-1726.594934,3.304906
3393.000000,-1726.808554,3.258454
3411.000000,-1726.692034,3.275592
3429.000000,-1725.992916,3.220493
3447.000000,-1725.759876,3.251266
3465.000000,-1725.740456,3.295481
3483.000000,-1725.235538,3.372781
3501.000000,-1724.788879,3.393133
3519.000000,-1724.361640,3.402093
3537.000000,-1723.798462,3.520449
3555.000000,-1723.021663,3.607828
3573.000000,-1722.167185,3.630236
3591.000000,-1721.390387,3.536622
3609.000000,-1720.924308,3.556786
3627.000000,-1720.749529,3.537291
3645.000000,-1720.730109,3.696164
3663.000000,-1721.118508,3.616484
3681.000000,-1721.604007,3.461442
3699.000000,-1721.584587,3.425240
3717.000000,-1720.982568,3.442686
3735.000000,-1719.972731,3.397246
3753.000000,-1718.807534,3.380902
3771.000000,-1717.758857,3.338302
3789.000000,-1717.176258,3.297352
3807.000000,-1716.923798,3.298693
3825.000000,-1716.749019,3.304653
3843.000000,-1716.729599,3.298693
3861.000000,-1716.846119,3.298693
