%% x, y, z, Ex.real, Ex.imag, Ey.real, Ey.imag, Ez.real, Ez.imag, Hx.real, Hx.imag, Hy.real, Hy.imag, Hz.real, Hz.imag 
7.500000e+02 , 6.000000e+02 , 8.500000e+02 , -2.660009e-09 , -5.595394e-10 , -1.507058e-09 , 2.899544e-10 , -7.629314e-10 , 1.535641e-10 , 7.804679e-09 , -4.313675e-09 , -2.248122e-08 , 4.741603e-09 , -1.350313e-08 , 1.332656e-08
7.500000e+02 , 6.000000e+02 , 9.500000e+02 , -2.317643e-09 , 1.926384e-10 , -1.281734e-09 , 5.562090e-10 , -1.385633e-11 , 3.563229e-12 , 2.716331e-09 , -2.440400e-09 , -1.070757e-08 , 4.415506e-09 , -7.353050e-09 , 1.305555e-08
7.500000e+02 , 6.000000e+02 , 1.050000e+03 , -2.143113e-09 , 2.770470e-10 , -1.241276e-09 , 4.961671e-10 , -6.090517e-10 , 2.267268e-10 , -2.500177e-09 , -2.641734e-10 , 3.395715e-10 , 2.962100e-09 , -5.379765e-09 , 1.104061e-08
-7.500000e+02 , 1.400000e+03 , 5.000000e+01 , 1.000099e-08 , 6.698627e-10 , -9.320899e-08 , -3.287819e-09 , 1.273617e-07 , -4.408134e-10 , 1.570216e-07 , -2.581025e-09 , 8.461514e-08 , -3.520976e-09 , 7.637920e-08 , -1.731581e-08
-7.500000e+02 , 1.400000e+03 , 1.500000e+02 , 3.318374e-08 , -2.477657e-09 , -1.051421e-07 , 2.657115e-09 , 1.188211e-08 , -1.977851e-10 , 1.173713e-07 , -3.901681e-09 , 6.042939e-08 , -2.351470e-09 , 7.160440e-08 , -1.958855e-08
-7.500000e+02 , 1.400000e+03 , 2.500000e+02 , 3.606363e-08 , -4.137910e-09 , -1.064339e-07 , 5.569507e-09 , 4.037611e-09 , -8.524706e-11 , 2.796362e-08 , -1.592924e-09 , 1.956724e-08 , 1.407774e-09 , 6.455161e-08 , -1.968481e-08
-7.500000e+02 , 1.400000e+03 , 3.500000e+02 , 3.794734e-08 , -4.314243e-09 , -1.050235e-07 , 5.250114e-09 , -1.117875e-08 , 2.018421e-09 , -1.327573e-08 , -4.602957e-10 , -4.081292e-09 , 3.810801e-09 , 5.623389e-08 , -1.787526e-08
-7.500000e+02 , 1.400000e+03 , 4.500000e+02 , 3.870773e-08 , -4.054918e-09 , -1.010146e-07 , 4.637413e-09 , -1.989061e-08 , 2.299422e-09 , -5.777651e-09 , -1.647092e-09 , -8.980792e-09 , 3.974079e-09 , 4.712370e-08 , -1.612082e-08
-7.500000e+02 , 1.400000e+03 , 5.500000e+02 , 2.866216e-08 , -3.246324e-09 , -7.482702e-08 , 3.141321e-09 , -2.449176e-07 , 2.438815e-08 , 5.907210e-10 , -2.568649e-09 , -1.225061e-08 , 3.950853e-09 , 3.793132e-08 , -1.477783e-08
-7.500000e+02 , 1.400000e+03 , 6.500000e+02 , 8.631646e-09 , -1.987078e-09 , -2.689231e-08 , 7.637203e-10 , -2.490049e-07 , 2.453489e-08 , 6.282115e-09 , -3.345069e-09 , -1.407480e-08 , 3.796120e-09 , 2.912904e-08 , -1.390949e-08
-7.500000e+02 , 1.400000e+03 , 7.500000e+02 , -1.644311e-09 , -1.030005e-09 , -2.608268e-09 , -1.806716e-10 , -2.167735e-09 , 2.424286e-10 , 9.840873e-09 , -4.079499e-09 , -1.494630e-08 , 3.824760e-09 , 2.093956e-08 , -1.349221e-08
-7.500000e+02 , 1.400000e+03 , 8.500000e+02 , -1.667838e-09 , -4.253445e-10 , -2.036150e-09 , 2.183886e-10 , -2.109868e-09 , 2.731336e-10 , 1.173727e-08 , -4.756807e-09 , -1.510782e-08 , 3.910911e-09 , 1.350392e-08 , -1.332687e-08
-7.500000e+02 , 1.400000e+03 , 9.500000e+02 , -1.601441e-09 , 9.746881e-11 , -1.663754e-09 , 6.069832e-10 , -3.776475e-11 , 6.985821e-12 , 4.628048e-09 , -2.761750e-09 , -7.123201e-09 , 3.813077e-09 , 7.353514e-09 , -1.305587e-08
-7.500000e+02 , 1.400000e+03 , 1.050000e+03 , -1.484127e-09 , 1.540691e-10 , -1.592782e-09 , 5.617697e-10 , -9.131635e-10 , 2.894733e-10 , -2.484379e-09 , -2.690224e-10 , 3.693553e-10 , 2.953006e-09 , 5.380070e-09 , -1.104085e-08
-2.500000e+02 , 1.400000e+03 , 5.000000e+01 , -3.753175e-07 , -3.943974e-09 , 5.753708e-08 , -3.318647e-08 , 8.946315e-07 , -3.562321e-09 , 4.914610e-07 , 6.083917e-09 , -9.001101e-08 , -3.445356e-09 , 2.719030e-07 , -2.381349e-08
-2.500000e+02 , 1.400000e+03 , 1.500000e+02 , -1.544608e-07 , -1.193399e-09 , -2.461903e-07 , -1.277038e-08 , 9.703184e-08 , -1.760572e-09 , 4.158057e-07 , -4.276607e-09 , -8.548178e-08 , 2.488745e-10 , 2.359076e-07 , -2.898097e-08
-2.500000e+02 , 1.400000e+03 , 2.500000e+02 , -1.219590e-07 , 1.155727e-11 , -2.818494e-07 , -2.569697e-10 , 3.770958e-08 , -1.102562e-09 , 1.781749e-07 , -1.003378e-08 , -1.607760e-08 , 3.406571e-09 , 1.851337e-07 , -2.799582e-08
-2.500000e+02 , 1.400000e+03 , 3.500000e+02 , -9.555807e-08 , -1.089993e-09 , -2.820302e-07 , 2.504534e-09 , 4.557211e-08 , 3.778975e-10 , 4.660282e-08 , -8.961172e-09 , 5.660185e-09 , 5.032919e-09 , 1.366570e-07 , -2.257564e-08
-2.500000e+02 , 1.400000e+03 , 4.500000e+02 , -7.207842e-08 , -1.651317e-09 , -2.648960e-07 , 3.366139e-09 , -5.199113e-09 , 1.853897e-09 , 4.405768e-08 , -7.940678e-09 , -1.239640e-08 , 5.465249e-09 , 9.746935e-08 , -1.814886e-08
-2.500000e+02 , 1.400000e+03 , 5.500000e+02 , -4.860803e-08 , -1.957237e-09 , -1.912660e-07 , 1.858666e-09 , -2.694543e-07 , 2.448722e-08 , 4.102739e-08 , -6.758270e-09 , -2.117554e-08 , 5.230715e-09 , 6.820725e-08 , -1.520636e-08
-2.500000e+02 , 1.400000e+03 , 6.500000e+02 , -1.738874e-08 , -2.480727e-09 , -6.603962e-08 , -1.853511e-09 , -2.845630e-07 , 2.490413e-08 , 4.012029e-08 , -5.576221e-09 , -2.553970e-08 , 4.663514e-09 , 4.690431e-08 , -1.351274e-08
-2.500000e+02 , 1.400000e+03 , 7.500000e+02 , -3.154440e-09 , -2.128237e-09 , -4.859416e-09 , -2.902398e-09 , -2.497295e-09 , 2.499390e-10 , 3.803037e-08 , -4.979657e-09 , -2.675627e-08 , 4.396690e-09 , 3.127450e-08 , -1.281090e-08
-2.500000e+02 , 1.400000e+03 , 8.500000e+02 , -2.786157e-09 , -1.092485e-09 , -3.768790e-09 , -1.511558e-09 , -2.430870e-09 , 2.851465e-10 , 3.543404e-08 , -4.580772e-09 , -2.635480e-08 , 4.235421e-09 , 1.955284e-08 , -1.270036e-08
-2.500000e+02 , 1.400000e+03 , 9.500000e+02 , -2.514937e-09 , -1.965237e-10 , -3.144782e-09 , -3.378690e-10 , -4.346406e-11 , 7.495440e-12 , 1.806282e-08 , -6.441624e-09 , -1.329868e-08 , 5.499430e-09 , 1.096264e-08 , -1.264317e-08
-2.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.275708e-09 , -3.784520e-11 , -2.818593e-09 , -1.010015e-10 , -8.891334e-10 , 2.757170e-10 , 2.214745e-09 , -6.400704e-09 , -1.087439e-09 , 5.330578e-09 , 7.476091e-09 , -1.020106e-08
2.500000e+02 , 1.400000e+03 , 5.000000e+01 , 2.554589e-07 , -2.643996e-08 , 5.351182e-07 , -3.318422e-08 , 1.026729e-06 , -5.603830e-09 , 9.979110e-08 , 1.591388e-08 , -1.541787e-07 , -1.161888e-08 , 6.280690e-08 , -5.495044e-09
2.500000e+02 , 1.400000e+03 , 1.500000e+02 , -8.689338e-09 , -1.824971e-08 , 1.002025e-07 , -2.580542e-08 , 1.302124e-07 , -2.921224e-09 , 1.242442e-07 , 5.437133e-09 , -1.574623e-07 , -2.723086e-09 , 5.447216e-08 , -6.687586e-09
2.500000e+02 , 1.400000e+03 , 2.500000e+02 , -5.234393e-08 , -1.161434e-08 , 2.643263e-08 , -1.852297e-08 , 5.931827e-08 , -2.063124e-09 , 1.361885e-07 , -1.120088e-08 , -1.145618e-07 , 9.234701e-09 , 4.273028e-08 , -6.459936e-09
2.500000e+02 , 1.400000e+03 , 3.500000e+02 , -8.296904e-08 , -7.319241e-09 , -3.235217e-08 , -1.188106e-08 , 1.794107e-07 , -4.878920e-09 , 1.116608e-07 , -1.520325e-08 , -7.521216e-08 , 1.195629e-08 , 3.153309e-08 , -5.209093e-09
2.500000e+02 , 1.400000e+03 , 4.500000e+02 , -1.039855e-07 , -4.167314e-09 , -7.864239e-08 , -6.829212e-09 , 6.675789e-08 , -1.032539e-09 , 8.629619e-08 , -1.187967e-08 , -6.315445e-08 , 9.831337e-09 , 2.248823e-08 , -4.187704e-09
2.500000e+02 , 1.400000e+03 , 5.500000e+02 , -8.302938e-08 , -3.169258e-09 , -7.077559e-08 , -4.773016e-09 , 8.639231e-08 , 9.069413e-09 , 6.897650e-08 , -9.105043e-09 , -5.391568e-08 , 7.872400e-09 , 1.573648e-08 , -3.508828e-09
2.500000e+02 , 1.400000e+03 , 6.500000e+02 , -3.181835e-08 , -3.838261e-09 , -2.925385e-08 , -4.794289e-09 , 3.678880e-08 , 1.069590e-08 , 5.813510e-08 , -6.691793e-09 , -4.801482e-08 , 6.062698e-09 , 1.082163e-08 , -3.118090e-09
2.500000e+02 , 1.400000e+03 , 7.500000e+02 , -4.279477e-09 , -3.426780e-09 , -4.560638e-09 , -4.025850e-09 , 1.993982e-11 , 1.079622e-10 , 5.017003e-08 , -5.321689e-09 , -4.301565e-08 , 5.058774e-09 , 7.215630e-09 , -2.956157e-09
2.500000e+02 , 1.400000e+03 , 8.500000e+02 , -3.627929e-09 , -1.850802e-09 , -3.905744e-09 , -2.207841e-09 , -2.340476e-10 , 1.220810e-10 , 4.409988e-08 , -4.323150e-09 , -3.875475e-08 , 4.339978e-09 , 4.511211e-09 , -2.930638e-09
2.500000e+02 , 1.400000e+03 , 9.500000e+02 , -3.205902e-09 , -5.570930e-10 , -3.475090e-09 , -7.407967e-10 , -5.295814e-12 , 2.600162e-12 , 2.304276e-08 , -7.645362e-09 , -2.007566e-08 , 6.976561e-09 , 2.529236e-09 , -2.917417e-09
2.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.856712e-09 , -2.587983e-10 , -3.079612e-09 , -3.761827e-10 , -5.718023e-10 , 2.169066e-10 , 4.495364e-09 , -8.587208e-09 , -3.379801e-09 , 7.520472e-09 , 1.724857e-09 , -2.353953e-09
7.500000e+02 , 1.400000e+03 , 5.000000e+01 , 5.361362e-08 , -1.606075e-08 , 1.800264e-09 , -9.456280e-09 , 1.325964e-07 , -5.378389e-10 , 5.103929e-08 , 5.608491e-09 , -3.181086e-08 , -1.091862e-08 , -2.323581e-08 , 5.268963e-09
7.500000e+02 , 1.400000e+03 , 1.500000e+02 , 2.818375e-08 , -1.460785e-08 , -1.161314e-08 , -7.382347e-09 , 1.299275e-08 , -2.625208e-10 , 4.649541e-08 , 1.684488e-09 , -3.857177e-08 , -4.670322e-09 , -2.178286e-08 , 5.960430e-09
7.500000e+02 , 1.400000e+03 , 2.500000e+02 , 2.473145e-08 , -1.264069e-08 , -1.337741e-08 , -5.716360e-09 , 5.479615e-09 , -1.827383e-10 , 3.476429e-08 , -4.264936e-09 , -5.519798e-08 , 6.660310e-09 , -1.963684e-08 , 5.989804e-09
7.500000e+02 , 1.400000e+03 , 3.500000e+02 , 1.882094e-08 , -1.005504e-08 , -1.578763e-08 , -4.464071e-09 , 3.258209e-08 , -5.085008e-10 , 2.829404e-08 , -6.444110e-09 , -5.941416e-08 , 1.066166e-08 , -1.710609e-08 , 5.439440e-09
7.500000e+02 , 1.400000e+03 , 4.500000e+02 , 1.171924e-08 , -7.624647e-09 , -1.822282e-08 , -3.313082e-09 , 1.972166e-08 , 2.505322e-11 , 2.790644e-08 , -5.951437e-09 , -5.290638e-08 , 9.010286e-09 , -1.433441e-08 , 4.905851e-09
7.500000e+02 , 1.400000e+03 , 5.500000e+02 , 5.441035e-09 , -5.802151e-09 , -1.522519e-08 , -2.665629e-09 , 1.198473e-07 , 3.481151e-09 , 2.748679e-08 , -5.376808e-09 , -4.748157e-08 , 7.413846e-09 , -1.153791e-08 , 4.497415e-09
7.500000e+02 , 1.400000e+03 , 6.500000e+02 , -1.142826e-09 , -4.498813e-09 , -7.394204e-09 , -2.489909e-09 , 1.118597e-07 , 3.798203e-09 , 2.720985e-08 , -4.757957e-09 , -4.315294e-08 , 5.857711e-09 , -8.860223e-09 , 4.233337e-09
7.500000e+02 , 1.400000e+03 , 7.500000e+02 , -3.436630e-09 , -3.147047e-09 , -2.893656e-09 , -1.901027e-09 , 8.861804e-10 , 2.619664e-11 , 2.639629e-08 , -4.537832e-09 , -3.932728e-08 , 5.017437e-09 , -6.369004e-09 , 4.106409e-09
7.500000e+02 , 1.400000e+03 , 8.500000e+02 , -3.245068e-09 , -1.672410e-09 , -2.621270e-09 , -8.948926e-10 , 7.756170e-10 , 1.696418e-11 , 2.518827e-08 , -4.444125e-09 , -3.592836e-08 , 4.429279e-09 , -4.107085e-09 , 4.056042e-09
7.500000e+02 , 1.400000e+03 , 9.500000e+02 , -3.043733e-09 , -4.581294e-10 , -2.389837e-09 , -4.405722e-11 , 1.345310e-11 , -3.466121e-13 , 1.244391e-08 , -5.018127e-09 , -1.852023e-08 , 6.671443e-09 , -2.236151e-09 , 3.973469e-09
7.500000e+02 , 1.400000e+03 , 1.050000e+03 , -2.734701e-09 , -1.903108e-10 , -2.184328e-09 , 9.425269e-11 , -2.615351e-10 , 1.550240e-10 , 7.019714e-10 , -4.282684e-09 , -2.844310e-09 , 6.974847e-09 , -1.636279e-09 , 3.360467e-09
-7.500000e+02 , 1.600000e+03 , 5.000000e+01 , -1.217441e-08 , 2.013517e-09 , -7.032309e-08 , -2.866734e-09 , 8.754913e-08 , -3.003033e-10 , 1.280476e-07 , -2.333356e-09 , 3.167232e-08 , -2.287142e-10 , 5.981736e-08 , -1.627971e-08
-7.500000e+02 , 1.600000e+03 , 1.500000e+02 , 2.331548e-10 , 8.415856e-10 , -7.992597e-08 , 1.949402e-09 , 8.054811e-09 , -1.310591e-10 , 9.537952e-08 , -3.429800e-09 , 2.384637e-08 , 2.164270e-11 , 5.630112e-08 , -1.818506e-08
-7.500000e+02 , 1.600000e+03 , 2.500000e+02 , 1.782083e-09 , 2.881118e-11 , -8.095971e-08 , 4.367199e-09 , 2.738422e-09 , -5.099880e-11 , 2.535397e-08 , -1.638942e-09 , 1.512115e-08 , 6.218885e-10 , 5.136238e-08 , -1.834100e-08
-7.500000e+02 , 1.600000e+03 , 3.500000e+02 , 3.475898e-09 , -4.679963e-10 , -8.034799e-08 , 4.267472e-09 , -6.180771e-09 , 1.629987e-09 , -7.407315e-09 , -7.372580e-10 , 7.578619e-09 , 1.557507e-09 , 4.553885e-08 , -1.694003e-08
-7.500000e+02 , 1.600000e+03 , 4.500000e+02 , 5.099794e-09 , -7.160917e-10 , -7.791794e-08 , 3.897839e-09 , -1.251936e-08 , 1.851262e-09 , -2.504101e-09 , -1.732228e-09 , 2.109128e-09 , 2.237115e-09 , 3.890230e-08 , -1.554111e-08
-7.500000e+02 , 1.600000e+03 , 5.500000e+02 , 3.973071e-09 , -7.027824e-10 , -5.807184e-08 , 2.711382e-09 , -1.600974e-07 , 1.969020e-08 , 2.008091e-09 , -2.564947e-09 , -2.141047e-09 , 2.747642e-09 , 3.188176e-08 , -1.443826e-08
-7.500000e+02 , 1.600000e+03 , 6.500000e+02 , 5.204442e-10 , -4.916619e-10 , -2.116232e-08 , 7.274574e-10 , -1.633856e-07 , 1.981794e-08 , 6.311802e-09 , -3.315724e-09 , -5.273117e-09 , 3.146571e-09 , 2.482913e-08 , -1.369397e-08
-7.500000e+02 , 1.600000e+03 , 7.500000e+02 , -1.379790e-09 , -1.993425e-10 , -2.322419e-09 , -5.326191e-11 , -1.431613e-09 , 1.921037e-10 , 9.074431e-09 , -4.038227e-09 , -7.280716e-09 , 3.555362e-09 , 1.796784e-08 , -1.329492e-08
-7.500000e+02 , 1.600000e+03 , 8.500000e+02 , -1.274273e-09 , 1.136599e-10 , -1.833556e-09 , 3.108519e-10 , -1.403914e-09 , 2.124032e-10 , 1.056193e-08 , -4.700864e-09 , -8.374617e-09 , 3.943517e-09 , 1.150441e-08 , -1.307168e-08
-7.500000e+02 , 1.600000e+03 , 9.500000e+02 , -1.150665e-09 , 4.021664e-10 , -1.505194e-09 , 6.583499e-10 , -2.518752e-11 , 5.221962e-12 , 4.012420e-09 , -2.412525e-09 , -3.283346e-09 , 2.567636e-09 , 6.045888e-09 , -1.272461e-08
-7.500000e+02 , 1.600000e+03 , 1.050000e+03 , -1.105298e-09 , 3.779413e-10 , -1.456786e-09 , 6.085332e-10 , -7.637133e-10 , 2.610581e-10 , -2.482195e-09 , 2.888156e-10 , 1.684530e-09 , 8.451149e-10 , 4.494743e-09 , -1.090699e-08
-2.500000e+02 , 1.600000e+03 , 5.000000e+01 , -1.394381e-07 , -9.371534e-10 , -6.103731e-09 , -1.862831e-08 , 3.102843e-07 , -1.319041e-09 , 2.161590e-07 , 6.077176e-09 , -8.830618e-08 , 3.293131e-10 , 1.327949e-07 , -1.985857e-08
-2.500000e+02 , 1.600000e+03 , 1.500000e+02 , -1.021420e-07 , 2.338519e-09 , -9.037898e-08 , -9.833245e-09 , 3.215768e-08 , -6.529259e-10 , 1.787654e-07 , -3.027300e-10 , -6.973749e-08 , 1.925875e-09 , 1.218416e-07 , -2.316898e-08
-2.500000e+02 , 1.600000e+03 , 2.500000e+02 , -9.623022e-08 , 3.629659e-09 , -1.023356e-07 , -4.191291e-09 , 1.310589e-08 , -4.274412e-10 , 8.777708e-08 , -6.513048e-09 , -4.488228e-09 , 1.400804e-09 , 1.050687e-07 , -2.298313e-08
-2.500000e+02 , 1.600000e+03 , 3.500000e+02 , -8.649924e-08 , 2.522833e-09 , -1.113227e-07 , -1.966419e-09 , 3.361074e-08 , 1.005770e-10 , 3.812132e-08 , -7.645993e-09 , 1.984243e-08 , 1.626698e-09 , 8.634950e-08 , -1.991178e-08
-2.500000e+02 , 1.600000e+03 , 4.500000e+02 , -7.463456e-08 , 1.586322e-09 , -1.167506e-07 , -4.615681e-10 , 5.714131e-09 , 1.095990e-09 , 3.626059e-08 , -6.919951e-09 , 5.338228e-09 , 2.770094e-09 , 6.810167e-08 , -1.713058e-08
-2.500000e+02 , 1.600000e+03 , 5.500000e+02 , -5.272133e-08 , 5.850944e-10 , -8.951402e-08 , -6.139584e-10 , -9.633508e-08 , 1.631617e-08 , 3.473347e-08 , -6.088655e-09 , -4.433733e-09 , 3.388333e-09 , 5.185700e-08 , -1.512389e-08
-2.500000e+02 , 1.600000e+03 , 6.500000e+02 , -1.881821e-08 , -6.879498e-10 , -3.340078e-08 , -2.238221e-09 , -1.104536e-07 , 1.681149e-08 , 3.432912e-08 , -5.231331e-09 , -1.119649e-08 , 3.700164e-09 , 3.807025e-08 , -1.390139e-08
-2.500000e+02 , 1.600000e+03 , 7.500000e+02 , -2.634156e-09 , -9.332972e-10 , -4.025998e-09 , -2.437770e-09 , -1.046731e-09 , 1.647913e-10 , 3.306776e-08 , -4.871152e-09 , -1.485900e-08 , 4.053605e-09 , 2.656662e-08 , -1.337702e-08
-2.500000e+02 , 1.600000e+03 , 8.500000e+02 , -2.234898e-09 , -3.273850e-10 , -3.335791e-09 , -1.206158e-09 , -1.095156e-09 , 1.837726e-10 , 3.128180e-08 , -4.671566e-09 , -1.647450e-08 , 4.405436e-09 , 1.701481e-08 , -1.327243e-08
-2.500000e+02 , 1.600000e+03 , 9.500000e+02 , -1.951600e-09 , 2.345845e-10 , -2.890614e-09 , -1.622370e-10 , -1.994866e-11 , 4.443643e-12 , 1.568863e-08 , -5.817971e-09 , -7.589583e-09 , 3.957567e-09 , 9.537981e-09 , -1.312992e-08
-2.500000e+02 , 1.600000e+03 , 1.050000e+03 , -1.813050e-09 , 2.648206e-10 , -2.617180e-09 , 2.447844e-11 , -6.877355e-10 , 2.401785e-10 , 1.349161e-09 , -5.310453e-09 , 1.119470e-09 , 2.669091e-09 , 6.734114e-09 , -1.082693e-08
2.500000e+02 , 1.600000e+03 , 5.000000e+01 , 7.941313e-10 , -1.294936e-08 , 1.423028e-07 , -2.248037e-08 , 3.215434e-07 , -1.545904e-09 , 5.630929e-08 , 1.357902e-08 , -9.695942e-08 , -6.564079e-09 , 5.471492e-08 , -8.177366e-09
2.500000e+02 , 1.600000e+03 , 1.500000e+02 , -3.720080e-08 , -8.848575e-09 , 4.900785e-08 , -1.949453e-08 , 3.490618e-08 , -7.856161e-10 , 6.478252e-08 , 5.583333e-09 , -8.642258e-08 , -1.480293e-09 , 5.019684e-08 , -9.540816e-09
2.500000e+02 , 1.600000e+03 , 2.500000e+02 , -4.311545e-08 , -5.908043e-09 , 3.389047e-08 , -1.603874e-08 , 1.548449e-08 , -5.637064e-10 , 8.386685e-08 , -8.552642e-09 , -5.186119e-08 , 5.257837e-09 , 4.327979e-08 , -9.464082e-09
2.500000e+02 , 1.600000e+03 , 3.500000e+02 , -4.932180e-08 , -4.253072e-09 , 1.303982e-08 , -1.188747e-08 , 7.149814e-08 , -1.703715e-09 , 8.290738e-08 , -1.300342e-08 , -3.290643e-08 , 7.399061e-09 , 3.556313e-08 , -8.198996e-09
2.500000e+02 , 1.600000e+03 , 4.500000e+02 , -5.446356e-08 , -2.851926e-09 , -8.835694e-09 , -8.216693e-09 , 3.334299e-08 , -2.354106e-10 , 6.936166e-08 , -1.057057e-08 , -3.291851e-08 , 6.731805e-09 , 2.804386e-08 , -7.053598e-09
2.500000e+02 , 1.600000e+03 , 5.500000e+02 , -4.308662e-08 , -2.374170e-09 , -1.443093e-08 , -6.018607e-09 , 1.094722e-07 , 6.122061e-09 , 5.903300e-08 , -8.376687e-09 , -3.237855e-08 , 5.929718e-09 , 2.135217e-08 , -6.227259e-09
2.500000e+02 , 1.600000e+03 , 6.500000e+02 , -1.734550e-08 , -2.735306e-09 , -9.275933e-09 , -4.958589e-09 , 8.754854e-08 , 6.926001e-09 , 5.164239e-08 , -6.349110e-09 , -3.201587e-08 , 5.066228e-09 , 1.567426e-08 , -5.723867e-09
2.500000e+02 , 1.600000e+03 , 7.500000e+02 , -3.433187e-09 , -2.339362e-09 , -3.978129e-09 , -3.686139e-09 , 5.812701e-10 , 6.263265e-11 , 4.574323e-08 , -5.212388e-09 , -3.085069e-08 , 4.676342e-09 , 1.093734e-08 , -5.507916e-09
2.500000e+02 , 1.600000e+03 , 8.500000e+02 , -3.000556e-09 , -1.175674e-09 , -3.618427e-09 , -1.999417e-09 , 3.961545e-10 , 6.353882e-11 , 4.094293e-08 , -4.392038e-09 , -2.921019e-08 , 4.445193e-09 , 7.004513e-09 , -5.464780e-09
2.500000e+02 , 1.600000e+03 , 9.500000e+02 , -2.685893e-09 , -1.920998e-10 , -3.327002e-09 , -6.258318e-10 , 6.297811e-12 , 9.056078e-13 , 2.130369e-08 , -7.288055e-09 , -1.469346e-08 , 5.664667e-09 , 3.926227e-09 , -5.406033e-09
2.500000e+02 , 1.600000e+03 , 1.050000e+03 , -2.431947e-09 , -1.215303e-11 , -2.966648e-09 , -2.998783e-10 , -4.209238e-10 , 1.883085e-10 , 3.818499e-09 , -7.968910e-09 , -1.361574e-09 , 5.331208e-09 , 2.772024e-09 , -4.457942e-09
7.500000e+02 , 1.600000e+03 , 5.000000e+01 , 3.100051e-08 , -1.273574e-08 , 1.588721e-08 , -1.032796e-08 , 9.012728e-08 , -3.488570e-10 , 3.216484e-08 , 6.861796e-09 , -2.594060e-08 , -8.875656e-09 , -6.637853e-09 , 1.808298e-09
7.500000e+02 , 1.600000e+03 , 1.500000e+02 , 1.778889e-08 , -1.160300e-08 , 5.363989e-09 , -8.990832e-09 , 8.616251e-09 , -1.670747e-10 , 3.324329e-08 , 2.580689e-09 , -3.095771e-08 , -3.704504e-09 , -6.247643e-09 , 2.019832e-09
7.500000e+02 , 1.600000e+03 , 2.500000e+02 , 1.613926e-08 , -1.009980e-08 , 4.068548e-09 , -7.592017e-09 , 3.615103e-09 , -1.149853e-10 , 3.546910e-08 , -4.682106e-09 , -4.250015e-08 , 5.555864e-09 , -5.699729e-09 , 2.037230e-09
7.500000e+02 , 1.600000e+03 , 3.500000e+02 , 1.336871e-08 , -8.185279e-09 , 2.073984e-09 , -6.115958e-09 , 2.450691e-08 , -3.129616e-10 , 3.532430e-08 , -7.395642e-09 , -4.603127e-08 , 8.968858e-09 , -5.053720e-09 , 1.881848e-09
7.500000e+02 , 1.600000e+03 , 4.500000e+02 , 9.888576e-09 , -6.353568e-09 , -2.917415e-10 , -4.713979e-09 , 1.687183e-08 , 1.455660e-11 , 3.339488e-08 , -6.625834e-09 , -4.232790e-08 , 7.792864e-09 , -4.317468e-09 , 1.726684e-09
7.500000e+02 , 1.600000e+03 , 5.500000e+02 , 5.391481e-09 , -4.910017e-09 , -1.783338e-09 , -3.689837e-09 , 1.233820e-07 , 2.129782e-09 , 3.170736e-08 , -5.817052e-09 , -3.911739e-08 , 6.609620e-09 , -3.538527e-09 , 1.604360e-09
7.500000e+02 , 1.600000e+03 , 6.500000e+02 , -6.130146e-10 , -3.815578e-09 , -2.794155e-09 , -3.015839e-09 , 1.187005e-07 , 2.319618e-09 , 3.032815e-08 , -4.987495e-09 , -3.644621e-08 , 5.424313e-09 , -2.755910e-09 , 1.521807e-09
7.500000e+02 , 1.600000e+03 , 7.500000e+02 , -3.102685e-09 , -2.641687e-09 , -2.862848e-09 , -2.137356e-09 , 9.743768e-10 , 1.033170e-11 , 2.874583e-08 , -4.624419e-09 , -3.386069e-08 , 4.824932e-09 , -1.994387e-09 , 1.477537e-09
7.500000e+02 , 1.600000e+03 , 8.500000e+02 , -2.938163e-09 , -1.361064e-09 , -2.667608e-09 , -1.044494e-09 , 8.896622e-10 , -2.231896e-12 , 2.701923e-08 , -4.414363e-09 , -3.137389e-08 , 4.427426e-09 , -1.276888e-09 , 1.452730e-09
7.500000e+02 , 1.600000e+03 , 9.500000e+02 , -2.756240e-09 , -2.982613e-10 , -2.474645e-09 , -1.299111e-10 , 1.562774e-11 , -8.222386e-13 , 1.351706e-08 , -5.310889e-09 , -1.597217e-08 , 6.017752e-09 , -6.708841e-10 , 1.414121e-09
7.500000e+02 , 1.600000e+03 , 1.050000e+03 , -2.492661e-09 , -8.232732e-11 , -2.254336e-09 , 3.519529e-11 , -1.813520e-10 , 1.367605e-10 , 1.175433e-09 , -4.789983e-09 , -1.999914e-09 , 5.932419e-09 , -4.989637e-10 , 1.212263e-09
