x,y,data
369780,2840600,7.415613
365600,2845680,0
372160,2846320,-5.511007
365000,2849280,-5.623808
369180,2844200,-9.799593
372760,2842720,-15.381774
367980,2851400,-20
368580,2847800,-25.850917
370960,2853520,-31.189428
367380,2855000,-37.210729
371560,2849920,-50
366800,2838500,70.122498
373960,2835540,69.986106
370380,2837020,60
373360,2839140,36.089592
366200,2842100,13.342651
369780,2840620,7.802038
365600,2845700,0
372160,2846340,-3.588705
365000,2849300,-5.656442
369180,2844220,-9.820321
372760,2842740,-13.64635
367980,2851420,-20
368580,2847820,-26.058812
370960,2853540,-31.114427
367380,2855020,-31.836249
371560,2849940,-50
366800,2838520,70.088805
373960,2835560,69.99729
370380,2837040,60
373360,2839160,35.796238
366200,2842120,14.04352
369780,2840640,7.863862
365600,2845720,0
372160,2846360,-1.936651
365000,2849320,-5.698356
369180,2844240,-9.813706
372760,2842760,-12.932374
367980,2851440,-20
368580,2847840,-25.920755
367380,2855040,-27.358904
370960,2853560,-31.015772
371560,2849960,-50
373960,2835580,69.994949
366800,2838540,69.831256
370380,2837060,60
373360,2839180,35.957272
366200,2842140,15.30826
369780,2840660,7.86889
365600,2845740,0
372160,2846380,-0.378531
365000,2849340,-5.75218
369180,2844260,-9.577968
372760,2842780,-13.573642
367980,2851460,-20
367380,2855060,-24.348595
368580,2847860,-25.451359
370960,2853580,-31.029346
371560,2849980,-50
373960,2835600,69.986435
366800,2838560,69.031629
370380,2837080,60
373360,2839200,35.930484
366200,2842160,16.463643
369780,2840680,8.142236
372160,2846400,1.088686
365600,2845760,0
365000,2849360,-5.787252
369180,2844280,-9.397496
372760,2842800,-16.059765
367980,2851480,-20
367380,2855080,-24.757923
368580,2847880,-25.624048
370960,2853600,-30.905256
371560,2850000,-50
373960,2835620,69.995963
366800,2838580,67.981782
370380,2837100,60
373360,2839220,35.569965
366200,2842180,17.432467
369780,2840700,8.5892
372160,2846420,1.799697
365600,2845780,0
365000,2849380,-5.771301
369180,2844300,-9.361585
372760,2842820,-16.841729
367980,2851500,-20
368580,2847900,-25.047488
367380,2855100,-25.604783
370960,2853620,-30.68747
371560,2850020,-50
373960,2835640,69.993819
366800,2838600,66.449212
370380,2837120,60
373360,2839240,36.838376
366200,2842200,18.195833
369780,2840720,9.13458
372160,2846440,2.363677
365600,2845800,0
365000,2849400,-5.894307
369180,2844320,-9.29305
372760,2842840,-14.480588
367980,2851520,-20
368580,2847920,-24.000339
367380,2855120,-25.340543
370960,2853640,-30.330791
371560,2850040,-50
373960,2835660,69.982585
366800,2838620,64.348331
370380,2837140,60
373360,2839260,36.23524
366200,2842220,18.980118
369780,2840740,9.313114
372160,2846460,2.536374
365600,2845820,0
365000,2849420,-6.011083
369180,2844340,-9.236647
372760,2842860,-15.745274
367980,2851540,-20
368580,2847940,-23.789228
367380,2855140,-25.89889
370960,2853660,-30.203613
371560,2850060,-50.332552
373960,2835680,69.979374
366800,2838640,62.935109
370380,2837160,60
373360,2839280,33.456055
366200,2842240,19.715305
369780,2840760,9.286856
372160,2846480,3.408822
365600,2845840,0
365000,2849440,-6.10746
369180,2844360,-9.318985
372760,2842880,-17.737069
367980,2851560,-20
368580,2847960,-23.102402
367380,2855160,-26.159351
370960,2853680,-30.070311
371560,2850080,-50.700335
373960,2835700,69.967371
366800,2838660,61.126394
370380,2837180,60
373360,2839300,32.86653
366200,2842260,19.948822
369780,2840780,9.683593
372160,2846500,2.623291
365600,2845860,0
365000,2849460,-6.337503
369180,2844380,-9.181633
372760,2842900,-15.543643
367980,2851580,-20
368580,2847980,-23.287161
367380,2855180,-26.744962
370960,2853700,-30.185209
371560,2850100,-50.942922
373960,2835720,69.959928
370380,2837200,60
366800,2838680,59.853986
373360,2839320,32.836748
366200,2842280,19.828174
369780,2840800,9.775411
372160,2846520,4.666657
365600,2845880,0
365000,2849480,-6.597253
369180,2844400,-9.185013
372760,2842920,-15.331434
367980,2851600,-20
368580,2848000,-23.075818
367380,2855200,-26.682348
370960,2853720,-30.220177
371560,2850120,-51.658867
373960,2835740,69.958707
370380,2837220,60
366800,2838700,59.725024
373360,2839340,32.863002
366200,2842300,19.740928
369780,2840820,9.916289
372160,2846540,6.254754
365600,2845900,0
365000,2849500,-6.89988
369180,2844420,-9.187916
372760,2842940,-17.691254
367980,2851620,-20
368580,2848020,-22.289659
367380,2855220,-27.223816
370960,2853740,-30.460795
371560,2850140,-52.397395
373960,2835760,69.960187
370380,2837240,60
366800,2838720,59.811525
373360,2839360,32.741461
366200,2842320,19.76315
369780,2840840,9.979313
372160,2846560,6.08041
365600,2845920,0
365000,2849520,-7.220753
369180,2844440,-9.178838
372760,2842960,-19.211669
367980,2851640,-20
368580,2848040,-22.087604
367380,2855240,-28.023481
370960,2853760,-30.172045
371560,2850160,-52.642039
373960,2835780,69.970469
370380,2837260,60
366800,2838740,58.032456
373360,2839380,32.577779
366200,2842340,19.794522
369780,2840860,10
372160,2846580,8.645054
365600,2845940,0
365000,2849540,-7.689057
369180,2844460,-9.153541
372760,2842980,-15.807213
367980,2851660,-20
368580,2848060,-22.459217
367380,2855260,-27.75163
370960,2853780,-30.760243
371560,2850180,-52.903497
373960,2835800,69.973642
370380,2837280,60
366800,2838760,55.461859
373360,2839400,32.373331
366200,2842360,19.859505
372160,2846600,14.572707
369780,2840880,10
365600,2845960,0
365000,2849560,-8.519865
369180,2844480,-9.256594
372760,2843000,-14.157075
367980,2851680,-20
368580,2848080,-22.754538
367380,2855280,-26.319306
370960,2853800,-31.42419
371560,2850200,-53.193322
373960,2835820,69.982618
370380,2837300,60
366800,2838780,52.606453
373360,2839420,32.148339
366200,2842380,19.955578
372160,2846620,19.259419
369780,2840900,10
365600,2845980,0
369180,2844500,-9.365353
365000,2849580,-9.568319
372760,2843020,-13.698834
367980,2851700,-20
368580,2848100,-22.453252
367380,2855300,-27.46932
370960,2853820,-31.686449
371560,2850220,-53.498599
373960,2835840,69.98421
370380,2837320,60
366800,2838800,50.056814
373360,2839440,31.681399
372160,2846640,23.583197
366200,2842400,20
369780,2840920,10
365600,2846000,0
369180,2844520,-9.399559
365000,2849600,-9.782422
372760,2843040,-13.610138
367980,2851720,-20
368580,2848120,-22.402918
367380,2855320,-28.269721
370960,2853840,-32.332738
371560,2850240,-54.022801
373960,2835860,69.944449
370380,2837340,60
366800,2838820,47.651785
373360,2839460,31.240099
372160,2846660,26.761807
366200,2842420,20
369780,2840940,10
365600,2846020,0
365000,2849620,-8.967297
369180,2844540,-9.584967
372760,2843060,-13.878534
367980,2851740,-20
368580,2848140,-23.009736
367380,2855340,-29.373033
370960,2853860,-32.780465
371560,2850260,-54.8676
373960,2835880,69.898857
370380,2837360,60
366800,2838840,45.285996
373360,2839480,31.220823
372160,2846680,23.940076
366200,2842440,20
369780,2840960,10
365600,2846040,0
365000,2849640,-8.50768
369180,2844560,-9.654171
372760,2843080,-13.159173
367980,2851760,-20
368580,2848160,-22.714374
367380,2855360,-28.66795
370960,2853880,-33.160798
371560,2850280,-54.74333
373960,2835900,69.859145
370380,2837380,60
366800,2838860,41.390322
373360,2839500,30.917567
372160,2846700,23.442877
366200,2842460,20
369780,2840980,10
365600,2846060,0
365000,2849660,-8.126043
369180,2844580,-9.724454
372760,2843100,-12.796708
367980,2851780,-20
368580,2848180,-22.245628
367380,2855380,-27.341141
370960,2853900,-33.488549
371560,2850300,-54.836572
373960,2835920,69.821655
370380,2837400,59.640588
366800,2838880,37.880238
373360,2839520,30.556557
372160,2846720,21.215221
366200,2842480,20
369780,2841000,10
365600,2846080,0
365000,2849680,-7.694618
369180,2844600,-9.580412
372760,2843120,-14.200153
367980,2851800,-20
368580,2848200,-22.142852
367380,2855400,-28.368188
370960,2853920,-34.433953
371560,2850320,-55.123777
373960,2835940,69.786108
370380,2837420,59.386402
366800,2838900,33.703766
373360,2839540,30.641588
366200,2842500,20
372160,2846740,19.725901
369780,2841020,10
365600,2846100,0
365000,2849700,-6.966992
369180,2844620,-9.786857
372760,2843140,-14.98636
367980,2851820,-20
368580,2848220,-22.018603
367380,2855420,-30.363716
370960,2853940,-34.707783
371560,2850340,-56.026033
373960,2835960,69.732728
370380,2837440,59.477141
366800,2838920,30.852325
373360,2839560,30.747676
366200,2842520,20
372160,2846760,17.782709
369780,2841040,10.177651
365600,2846120,0
365000,2849720,-6.485127
369180,2844640,-9.827031
372760,2843160,-14.707055
367980,2851840,-20
368580,2848240,-22.00908
367380,2855440,-31.760636
370960,2853960,-35.315675
371560,2850360,-56.622666
373960,2835980,69.704566
