x,y,z,data,xderiv,yderiv,zderiv
3282.8282828282827,-2474.747474747475,-150.0,8.682917329466711,-0.004355793832085838,0.004641699877641378,-0.0027660622002705438
3282.8282828282827,-2373.7373737373737,-150.0,9.155250398738207,-0.004670525146069475,0.00470704584930321,-0.0028454013285317747
3282.8282828282827,-2272.7272727272725,-150.0,9.6338356828613,-0.004982844266468077,0.004766534575581606,-0.0029379299279384957
3282.8282828282827,-2171.717171717172,-150.0,10.118186676633481,-0.005290488363650539,0.004822619334489755,-0.00303209287210253
3282.8282828282827,-2070.7070707070707,-150.0,10.608102215081452,-0.005591407511749532,0.0048785302564409655,-0.0031409595727636226
3282.8282828282827,-1969.6969696969695,-150.0,11.103748344601353,-0.005883914397966785,0.004938334563251162,-0.003253477680669619
3282.8282828282827,-1868.6868686868688,-150.0,11.605745561192798,-0.0061668576879682635,0.005006979861980917,-0.0033819728887153778
3282.8282828282827,-1767.6767676767677,-150.0,12.115259427829821,-0.006439818524844125,0.005090314667431748,-0.003515582011468465
3282.8282828282827,-1666.6666666666665,-150.0,12.634091958653757,-0.006703328746149549,0.0051950795950227845,-0.003665703476478266
3282.8282828282827,-1565.6565656565658,-150.0,13.164770457127354,-0.006959108322951377,0.005328861883445998,-0.0038212755667105056
3282.8282828282827,-1464.6464646464647,-150.0,13.710629712885272,-0.007210318199743019,0.005500005066717522,-0.003992491104113267
3282.8282828282827,-1363.6363636363635,-150.0,14.275882591817762,-0.007461823060875904,0.00571746472661691,-0.004167625514507119
3282.8282828282827,-1262.6262626262628,-150.0,14.865673091999799,-0.007720456454066227,0.005990600359737103,-0.004355299961135834
3282.8282828282827,-1161.6161616161617,-150.0,15.486104886714147,-0.00799527802255722,0.006328892583414733,-0.004542599267680905
3282.8282828282827,-1060.6060606060605,-150.0,16.1442372502654,-0.008297809174304224,0.006741574358705348,-0.004736147898992182
3282.8282828282827,-959.5959595959594,-150.0,16.848039100594015,-0.008642229192889489,0.007237164917241011,-0.004921292323821921
3282.8282828282827,-858.5858585858587,-150.0,17.60629076889995,-0.00904550845860934,0.00782289607907447,-0.005102245699377898
3282.8282828282827,-757.575757575758,-150.0,18.428422146871686,-0.009527449093679053,0.008504023248268556,-0.005262146176411749
3282.8282828282827,-656.5656565656564,-150.0,19.324275263499658,-0.01011059616269799,0.009283018357318021,-0.005402530695137008
3282.8282828282827,-555.5555555555557,-150.0,20.303779390774316,-0.010819975050348042,0.010158650334164807,-0.005504121838972684
3282.8282828282827,-454.54545454545496,-150.0,21.376527856260225,-0.011682603754415297,0.011124971281076052,-0.005565907498117207
3282.8282828282827,-353.53535353535335,-150.0,22.551248336446246,-0.012726724116143196,0.012170244365275466,-0.005566550192240154
3282.8282828282827,-252.52525252525265,-150.0,23.8351630815684,-0.013980695703697971,0.013275872912779126,-0.005503367373592477
3282.8282828282827,-151.51515151515196,-150.0,25.233242864280413,-0.015471503126242474,0.014415419049016293,-0.005354281882222613
3282.8282828282827,-50.50505050505035,-150.0,26.74736895005654,-0.017222845498865314,0.015553832795186512,-0.00511699097126546
3282.8282828282827,50.50505050505035,-150.0,28.375431307752436,-0.019252809227422157,0.016647045268494236,-0.004771349009393251
3282.8282828282827,151.51515151515196,-150.0,30.110408398237194,-0.021571175149226407,0.017642106650180817,-0.004318937281859388
3282.8282828282827,252.52525252525265,-150.0,31.939493257283914,-0.024176479293565947,0.01847806249266336,-0.0037456416421005213
3282.8282828282827,353.53535353535335,-150.0,33.843350315946964,-0.02705303047617581,0.019087750384569602,-0.003061645961540959
3282.8282828282827,454.54545454545496,-150.0,35.795604446085854,-0.030168179702811826,0.019400652163409048,-0.0022637134144184706
3282.8282828282827,555.5555555555557,-150.0,37.76267398532253,-0.03347022153036734,0.019346846164770743,-0.0013753376892539967
3282.8282828282827,656.5656565656564,-150.0,39.70405821674661,-0.036887365299936165,0.018861966799837135,-0.0004079292708181123
3282.8282828282827,757.575757575758,-150.0,41.57317232872397,-0.0403282195155913,0.017892902555413075,0.0005993810720541642
3282.8282828282827,858.5858585858587,-150.0,43.31878600571895,-0.043684161447438516,0.016403769164279988,0.0016205821002284286
3282.8282828282827,959.5959595959594,-150.0,44.887065089184574,-0.04683380062482103,0.01438151692041988,0.002603732206551884
3282.8282828282827,1060.606060606061,-150.0,46.224142959339126,-0.04964949083869121,0.011840414542693505,0.0035144136556250483
3282.8282828282827,1161.6161616161617,-150.0,47.279068027102454,-0.05200552642490255,0.008824641919546716,0.0042971711215755645
3282.8282828282827,1262.6262626262624,-150.0,48.0068989026819,-0.0537873265952128,0.005408353071937921,0.0049212878416257586
3282.8282828282827,1363.636363636364,-150.0,48.37166460729193,-0.05490063693000061,0.0016928445758830307,0.00534139653551266
3282.8282828282827,1464.6464646464647,-150.0,48.34888770589059,-0.0552796332449602,-0.002199146819656092,0.005544355253590691
3282.8282828282827,1565.6565656565654,-150.0,47.927392522512925,-0.054892854526763436,-0.006131556558173483,0.005507021488842315
3282.8282828282827,1666.666666666667,-150.0,47.11018941131009,-0.053746134059504985,-0.009964657068897327,0.00524287445318674
3282.8282828282827,1767.6767676767677,-150.0,45.91433048839225,-0.05188210706835689,-0.01356515013093438,0.004755338598714215
3282.8282828282827,1868.6868686868684,-150.0,44.369755041424355,-0.049376370110977355,-0.016815487442572975,0.004083852581836592
3282.8282828282827,1969.69696969697,-150.0,42.51726231817549,-0.0463308483417383,-0.019621356365482602,0.003252478998621418
3282.8282828282827,2070.7070707070707,-150.0,40.40584466455918,-0.04286529249718506,-0.021916582007863384,0.0023166929550228234
3282.8282828282827,2171.7171717171714,-150.0,38.089669993354605,-0.039108010906409446,-0.023665115259964134,0.0013082580628611604
3282.8282828282827,2272.727272727273,-150.0,35.62501329890986,-0.03518692403752754,-0.024860207306861892,0.00028493224477640737
3282.8282828282827,2373.7373737373737,-150.0,33.06740589095826,-0.031221839053091293,-0.025521230423340698,-0.0007272455436125678
3282.8282828282827,2474.7474747474744,-150.0,30.46920917298245,-0.027318542194934493,-0.0256888364431379,-0.001679366736422004
3282.8282828282827,2575.757575757576,-150.0,27.877741963051616,-0.023564972220048375,-0.025419229214375325,-0.002559699365196036
3282.8282828282827,2676.7676767676767,-150.0,25.334011351896525,-0.020029434715481784,-0.024778280777913813,-0.0033331203293837
3282.8282828282827,2777.7777777777774,-150.0,22.87202867458418,-0.016760589137267173,-0.023836080884106103,-0.004004397527049983
3282.8282828282827,2878.787878787879,-150.0,20.518641476319534,-0.01378880591828466,-0.022662322180183055,-0.0045512047321353295
3282.8282828282827,2979.7979797979797,-150.0,18.293781769496693,-0.01112844548783973,-0.021322731367755955,-0.004992315746312282
3282.8282828282827,3080.8080808080813,-150.0,16.211018977782977,-0.008780635401668459,-0.01987659061549781,-0.005313789666995912
3282.8282828282827,3181.818181818182,-150.0,14.278308917880974,-0.006736190866195904,-0.018375270164082264,-0.0055440588649304234
3282.8282828282827,3282.8282828282827,-150.0,12.498843187059288,-0.004978413580382845,-0.01686161643681408,-0.005672355880447907
3282.8282828282827,3383.8383838383834,-150.0,10.871921758928634,-0.0034855949602968727,-0.015370005219457899,-0.005732823745384754
3282.8282828282827,3484.848484848484,-150.0,9.393791627572844,-0.002233130031607271,-0.013926866973251316,-0.005713441097269546
3282.8282828282827,3585.8585858585866,-150.0,8.058413279483924,-0.001195211368042344,-0.012551510171108178,-0.0056516284485403296
3282.8282828282827,3686.8686868686873,-150.0,6.858133007146949,-0.0003461170042075332,-0.011257098797108143,-0.005530909470309286
3282.8282828282827,3787.878787878788,-150.0,5.784251906330764,0.0003388660740328592,-0.010051674123846725,-0.00539131275826098
3282.8282828282827,3888.8888888888887,-150.0,4.827491770006197,0.0008828272312225932,-0.008939143376290808,-0.00520961473112848
3282.8282828282827,3989.8989898989894,-150.0,3.9783643555649437,0.001306866602117537,-0.007920185937618764,-0.005029476296724802
3282.8282828282827,4090.90909090909,-150.0,3.227454206850891,0.001629921496904313,-0.00699305011195158,-0.004818819948418313
3282.8282828282827,4191.919191919193,-150.0,2.565626959211089,0.0018687339991254328,-0.006154230059297526,-0.004627844055332094
3282.8282828282827,4292.929292929293,-150.0,1.9841754069928048,0.002037917029652419,-0.0053990239691530505,-0.004412587026241039
3282.8282828282827,4393.939393939394,-150.0,1.4749150462508769,0.0021500845344918844,-0.004721981763531245,-0.004235942952900704
3282.8282828282827,4494.949494949495,-150.0,1.0302396971885128,0.002216019296085169,-0.004117254606341459,-0.004035855814804505
3282.8282828282827,4595.959595959595,-150.0,0.6431464389091681,0.002244858715263996,-0.00357886015443141,-0.0039034352970527216
3282.8282828282827,4696.969696969696,-150.0,0.30723764578822804,0.002244284594091334,-0.003100877579547068,-0.003741713149461451
3282.8282828282827,4797.979797979799,-150.0,0.016706523849154442,0.002220707475981378,-0.002677585516841435,-0.0037327042576817465
3282.8282828282827,4898.989898989899,-150.0,-0.23368872125044565,0.002179439576033442,-0.002303554694197212,-0.003673451449111198
3282.8282828282827,5000.0,-150.0,-0.448658060837151,0.002124852914580378,-0.002303554694197212,-0.004788349354102377
3383.8383838383834,-5000.0,-150.0,0.8241688525798759,0.0002978262558708806,0.0015151061793293237,-0.002798278460137516
3383.8383838383834,-4898.989898989899,-150.0,0.9718482949733505,0.00024810445935328373,0.0015151061793293237,-0.0018744189905425515
3383.8383838383834,-4797.979797979798,-150.0,1.1302509090100423,0.00019103746770179073,0.001623568184765964,-0.0017749142306103334
3383.8383838383834,-4696.969696969697,-150.0,1.2998418676533432,0.00012602719234185264,0.001736561371348274,-0.00169046530778898
3383.8383838383834,-4595.959595959596,-150.0,1.4810713880702997,5.246505113006557e-05,0.0018539079722373502,-0.0016729702264528393
3383.8383838383834,-4494.949494949495,-150.0,1.6743687307315958,-3.026112689179028e-05,0.0019753680468122003,-0.0016719278712023832
3383.8383838383834,-4393.939393939394,-150.0,1.8801356399515523,-0.00012275878281566024,0.0021006341877051688,-0.0016827828862485735
3383.8383838383834,-4292.929292929293,-150.0,2.098739273702337,-0.00022562080242554867,0.0022293268402261137,-0.0017085953110686696
3383.8383838383834,-4191.919191919192,-150.0,2.3305046985830904,-0.00033941412028944617,0.0023609905369128183,-0.0017335518213827284
3383.8383838383834,-4090.909090909091,-150.0,2.5757070589372497,-0.00046466673034931556,0.0024950914007148928,-0.0017717399034929292
3383.8383838383834,-3989.89898989899,-150.0,2.834563567414382,-0.0006018531339304054,0.00263101632128959,-0.0018050656488333586
3383.8383838383834,-3888.8888888888887,-150.0,3.1072255076826214,-0.0007513783249435572,0.002768074257683566,-0.0018501020810644691
3383.8383838383834,-3787.878787878788,-150.0,3.3937704881585367,-0.000913560497118552,0.002905500164271602,-0.0018889863785022357
3383.8383838383834,-3686.868686868687,-150.0,3.6941952378385006,-0.0010886127602405572,0.0030424620715342387,-0.001938359752534374
3383.8383838383834,-3585.8585858585857,-150.0,4.008409290488686,-0.0012766242717592352,0.0031780718747438257,-0.00198136226199876
3383.8383838383834,-3484.848484848485,-150.0,4.33622996000897,-0.0014775413261085607,0.0033114003869743024,-0.0020339606069307466
3383.8383838383834,-3383.838383838384,-150.0,4.67737906563501,-0.0016911490948262914,0.003441497192684891,-0.00208050220368761
3383.8383838383834,-3282.8282828282827,-150.0,5.03148191812713,-0.001917054872985146,0.0035674157888376736,-0.002136095342369727
3383.8383838383834,-3181.818181818182,-150.0,5.398069123986055,-0.0021546738569641634,0.0036882444164935907,-0.0021862973046615657
3383.8383838383834,-3080.808080808081,-150.0,5.7765818002470475,-0.0024032186490300926,0.0038031428618629432,-0.0022453760101748136
3383.8383838383834,-2979.7979797979797,-150.0,6.166380813251296,-0.002661693847809874,0.003911385337373379,-0.002300026632433535
3383.8383838383834,-2878.787878787879,-150.0,6.5667606562820735,-0.0029288972312802018,0.004012409337122021,-0.0023637624367000222
3383.8383838383834,-2777.777777777778,-150.0,6.976968558124431,-0.0032034291599110742,0.0041058700952959085,-0.0024243144066552623
3383.8383838383834,-2676.7676767676767,-150.0,7.396229362402459,-0.003483711910755781,0.004191699960792909,-0.0024945361714339797
3383.8383838383834,-2575.757575757576,-150.0,7.823776631011888,-0.0037680206869131474,0.004270171638367856,-0.0025630738139716374
3383.8383838383834,-2474.747474747475,-150.0,8.25889029944647,-0.004054528019444447,0.004341963840122026,-0.002642195524246947
3383.8383838383834,-2373.7373737373737,-150.0,8.700941043157751,-0.004341363179817637,0.0044082274466486155,-0.002721320432895671
3383.8383838383834,-2272.7272727272725,-150.0,9.149441298769423,-0.004626688040757432,0.004470649801326542,-0.0028121657355191128
3383.8383838383834,-2171.717171717172,-150.0,9.604102619183315,-0.004908790553771758,0.004531514261070495,-0.002904751371471991
3383.8383838383834,-2070.7070707070707,-150.0,10.06489872524831,-0.005186196645320626,0.004593751608562305,-0.0030102243817719167
3383.8383838383834,-1969.6969696969695,-150.0,10.5321332471757,-0.005457800863298103,0.004660979399288601,-0.0031189923525234194
3383.8383838383834,-1868.6868686868688,-150.0,11.006510725104594,-0.005723015522175588,0.004737524774117579,-0.003241548989385298
3383.8383838383834,-1767.6767676767677,-150.0,11.489208959118645,-0.0059819373855441865,0.0048284257152654605,-0.003368425787343624
3383.8383838383834,-1666.6666666666665,-150.0,11.98195026354206,-0.006235530068207273,0.004939405160484739,-0.0035093095196485295
3383.8383838383834,-1565.6565656565658,-150.0,12.487068587499401,-0.006485819304776986,0.005076811820269888,-0.0036545356492735243
3383.8383838383834,-1464.6464646464647,-150.0,13.007568813091533,-0.006736096972014337,0.005247520977840423,-0.0038127599625942723
3383.8383838383834,-1363.6363636363635,-150.0,13.547173835547971,-0.006991128205745309,0.005458788021595165,-0.003973748220031678
3383.8383838383834,-1262.6262626262628,-150.0,14.110354271999647,-0.00725735404220506,0.005718047025055344,-0.004144841785730021
3383.8383838383834,-1161.6161616161617,-150.0,14.702334850710667,-0.007543079649814919,0.0060326464567506495,-0.004314826700918959
3383.8383838383834,-1060.6060606060605,-150.0,15.329070727908869,-0.00785863531417604,0.006409514243429075,-0.0044894180163406044
3383.8383838383834,-959.5959595959594,-150.0,15.997186213019571,-0.008216493833887383,0.006854745179147157,-0.004656019469502965
3383.8383838383834,-858.5858585858587,-150.0,16.713867733797183,-0.00863132387376801,0.007373105423672451,-0.004818444528101422
3383.8383838383834,-757.575757575758,-150.0,17.486702460226127,-0.009119954209798765,0.007967452024045876,-0.004962406846046609
3383.8383838383834,-656.5656565656564,-150.0,18.3234540012812,-0.00970121896517976,0.008638070572374989,-0.005089698269614282
3383.8383838383834,-555.5555555555557,-150.0,19.231767222322084,-0.010395649410182188,0.009381941877924757,-0.005184280313035408
3383.8383838383834,-454.54545454545496,-150.0,20.218795794801352,-0.011224974545570154,0.010191959438257873,-0.005246148122212451
3383.8383838383834,-353.53535353535335,-150.0,21.290748927020644,-0.012211391779678855,0.011056133909173411,-0.005257919654120029
3383.8383838383834,-252.52525252525265,-150.0,22.45235820069497,-0.013376572241940811,0.01195683865658622,-0.00521862067622887
3383.8383838383834,-151.51515151515196,-150.0,23.706271887947153,-0.014740374719719132,0.012870171095602331,-0.005110677499308317
3383.8383838383834,-50.50505050505035,-150.0,25.052392765463118,-0.016319260098961837,0.013765526140937357,-0.004933841915167327
3383.8383838383834,50.50505050505035,-150.0,26.48718625985369,-0.018124426542548137,0.01460549765582346,-0.0046724605956293625
3383.8383838383834,151.51515151515196,-150.0,28.00299835249816,-0.020159725601726686,0.015346236765505332,-0.004329692097075392
3383.8383838383834,252.52525252525265,-150.0,29.58743611147093,-0.022419470453874088,0.015938396417551657,-0.0038948236258318277
3383.8383838383834,353.53535353535335,-150.0,31.22287641665001,-0.024886306219210196,0.016328772989801215,-0.0033777943189620364
3383.8383838383834,454.54545454545496,-150.0,32.88617812961259,-0.027529371978766086,0.01646271189290661,-0.0027761540885272214
3383.8383838383834,555.5555555555557,-150.0,34.548676799055386,-0.030303033879082616,0.016287271142183604,-0.0021097228271718515
3383.8383838383834,656.5656565656564,-150.0,36.17653593611433,-0.03314649435610562,0.01575503559209598,-0.0013865997969279512
3383.8383838383834,757.575757575758,-150.0,37.73151227220609,-0.03598456841415215,0.014828352666886951,-0.0006376667936727684
3383.8383838383834,858.5858585858587,-150.0,39.17216273750563,-0.03872985056826036,0.013483633998606252,0.00011898801922720012
3383.8383838383834,959.5959595959594,-150.0,40.45547873657099,-0.041286368935431327,0.011715260152263488,0.0008438952932801301
3383.8383838383834,1060.606060606061,-150.0,41.53888196018512,-0.04355464132212804,0.009538565785389422,0.0015137368272055418
3383.8383838383834,1161.6161616161617,-150.0,42.38246172351835,-0.04543783242158297,0.006991396663829302,0.0020871995143133953
3383.8383838383834,1262.6262626262624,-150.0,42.951285326615285,-0.0468484966471189,0.004133834699837847,0.002544262721587323
3383.8383838383834,1363.636363636364,-150.0,43.21757984469771,-0.04771522244161492,0.0010458818859867807,0.002851116132844153
3383.8383838383834,1464.6464646464647,-150.0,43.162574596511604,-0.047988415253369957,-0.002176843957978499,0.0030004515226639272
3383.8383838383834,1565.6565656565654,-150.0,42.77781338854044,-0.04764449858725931,-0.0054290624395333595,0.002974077056890692
3383.8383838383834,1666.666666666667,-150.0,42.065794305696784,-0.04668798196249856,-0.008602838480406293,0.0027834338404833445
3383.8383838383834,1767.6767676767677,-150.0,41.03986622078159,-0.04515111779874994,-0.011594880342514307,0.00242880743255057
3383.8383838383834,1868.6868686868684,-150.0,39.723394236501974,-0.04309119651939245,-0.014313316073685967,0.0019399776560276444
3383.8383838383834,1969.69696969697,-150.0,38.14828721599655,-0.04058584658409638,-0.01668322304409724,0.0013317594039410421
3383.8383838383834,2070.7070707070707,-150.0,36.35304614678536,-0.037726952441701565,-0.01865038564855375,0.0006456923015156352
3383.8383838383834,2171.7171717171714,-150.0,34.38053253952104,-0.034613935799443184,-0.02018302656150328,-9.7593912994378e-05
3383.8383838383834,2272.727272727273,-150.0,32.275667043451364,-0.031347149695506185,-0.02127154118455374,-0.0008541214447185461
3383.8383838383834,2373.7373737373737,-150.0,30.083251492136448,-0.028022025231427883,-0.02192651022972556,-0.0016067653050793234
3383.8383838383834,2474.7474747474744,-150.0,27.84606901724418,-0.02472442363283373,-0.0221754342109038,-0.0023169708457364754
3383.8383838383834,2575.757575757576,-150.0,25.603365792963963,-0.021527427170879205,-0.022058710084826752,-0.0029774647024169037
3383.8383838383834,2676.7676767676767,-150.0,23.38976394960241,-0.0184895941670532,-0.021625359613643404,-0.0035589783829604246
3383.8383838383834,2777.7777777777774,-150.0,21.234606275056205,-0.01565453693325881,-0.020928941794883065,-0.004066193368902824
3383.8383838383834,2878.787878787879,-150.0,19.161694900131085,-0.01305157277380312,-0.02002396574818885,-0.0044788924555661
3383.8383838383834,2979.7979797979797,-150.0,17.189360669361488,-0.010697148353753945,-0.01896299317391631,-0.004812461287697257
3383.8383838383834,3080.8080808080813,-150.0,15.3307871882288,-0.008596737622562555,-0.01779450256397555,-0.005052885336958082
3383.8383838383834,3181.818181818182,-150.0,13.594511666538144,-0.006746948461352978,-0.016561494243948302,-0.0052234631240104315
3383.8383838383834,3282.8282828282827,-150.0,11.985030775309951,-0.005137627765884219,-0.015300751515250842,-0.005312670373345462
3383.8383838383834,3383.8383838383834,-150.0,10.503450754366257,-0.0037538154270212146,-0.01404263780493209,-0.005348986712647668
3383.8383838383834,3484.848484848484,-150.0,9.148134249061044,-0.0025774549625242897,-0.01281129803487778,-0.00531997667228837
3383.8383838383834,3585.8585858585866,-150.0,7.915309737219231,-0.0015888166530197221,-0.011625137893560058,-0.0052575460120264945
3383.8383838383834,3686.8686868686873,-150.0,6.799621543291336,-0.0007676255564556665,-0.010497470801029515,-0.0051456720763606075
3383.8383838383834,3787.878787878788,-150.0,5.794608565294077,-9.39117481452091e-05,-0.009437243557657928,-0.005019240656526484
3383.8383838383834,3888.8888888888887,-150.0,4.893107693259431,0.0004513849607215098,-0.008449773839813718,-0.004856524053152055
3383.8383838383834,3989.8989898989894,-150.0,4.087583547149891,0.0008860165955272946,-0.007537453178721009,-0.004696353724959409
3383.8383838383834,4090.90909090909,-150.0,3.3703898793763987,0.0012261943656594028,-0.006700386390792505,-0.0045091853337206325
3383.8383838383834,4191.919191919193,-150.0,2.733970134868577,0.001486483678797345,-0.005936952096867337,-0.004340518181741393
3383.8383838383834,4292.929292929293,-150.0,2.1710056173829972,0.0016797932070735438,-0.005244279059352566,-0.004149897629099236
3383.8383838383834,4393.939393939394,-150.0,1.6745198198478566,0.0018174297834498661,-0.004618640010243475,-0.003995469854912052
3383.8383838383834,4494.949494949495,-150.0,1.2379470294550226,0.0019091963987526049,-0.0040557690192543,-0.0038195828334234155
3383.8383838383834,4595.959595959595,-150.0,0.8551725432308261,0.0019635156712938607,-0.0035511108606694325,-0.0037085787214692716
3383.8383838383834,4696.969696969696,-150.0,0.5205508959864503,0.0019875656156183225,-0.003100011827050467,-0.003570601817708295
3383.8383838383834,4797.979797979799,-150.0,0.22890752766507524,0.0019874182495977686,-0.0026978614655857537,-0.0035842117282409228
3383.8383838383834,4898.989898989899,-150.0,-0.024471622313701903,0.0019681745573258197,-0.0023401941383320007,-0.0035510746142855738
3383.8383838383834,5000.0,-150.0,-0.2438589649272481,0.001934091634958129,-0.0023401941383320007,-0.004721121681516087
3484.848484848484,-5000.0,-150.0,0.852076322784831,0.00025663154709206875,0.0014621487085526266,-0.0027294650444518688
3484.848484848484,-4898.989898989899,-150.0,0.9947649628980912,0.0002076308339661976,0.0014621487085526266,-0.0018292250337425004
3484.848484848484,-4797.979797979798,-150.0,1.1474599002702102,0.00015176984166760917,0.0015632333900885951,-0.0017314015731057977
3484.848484848484,-4696.969696969697,-150.0,1.3105696881685145,8.852156394198549e-05,0.0016682849069234967,-0.001645729314736894
3484.848484848484,-4595.959595959596,-150.0,1.484487154194149,1.735363249926224e-05,0.0017771212200856602,-0.001627962565403294
3484.848484848484,-4494.949494949495,-150.0,1.6695840760646075,-6.226522096518299e-05,0.0018895054631727266,-0.0016240732858776295
3484.848484848484,-4393.939393939394,-150.0,1.8662054295825785,-0.0001508575155834712,0.0020051419796403213,-0.0016341989692184307
3484.848484848484,-4292.929292929293,-150.0,2.074663263870733,-0.0002489281299258368,0.0021236730293932005,-0.0016571121959603403
3484.848484848484,-4191.919191919192,-150.0,2.2952302840054473,-0.000356954142882225,0.0022446764324490966,-0.0016813053355833733
3484.848484848484,-4090.909090909091,-150.0,2.528133250224086,-0.00047537342065142067,0.002367664456813231,-0.0017169123482921073
3484.848484848484,-3989.89898989899,-150.0,2.773546335886908,-0.0006045720141371521,0.002492084295880536,-0.0017496490516234527
3484.848484848484,-3888.8888888888887,-150.0,3.0315846231292447,-0.0007448704936925654,0.0026173205155291127,-0.0017925708325935317
3484.848484848484,-3787.878787878788,-150.0,3.302297955185719,-0.0008965094237470257,0.0027426998799377393,-0.0018311760780700631
3484.848484848484,-3686.868686868687,-150.0,3.5856654069550506,-0.0010596342687246559,0.002867498984906738,-0.0018789815151007189
3484.848484848484,-3585.8585858585857,-150.0,3.8815906794093022,-0.0012342801235580324,0.0029909551344801145,-0.001922106465805799
3484.848484848484,-3484.848484848485,-150.0,4.189898767456084,-0.0014203567759783556,0.0031122808869507843,-0.0019737218330164027
3484.848484848484,-3383.838383838384,-150.0,4.510334292934713,-0.0016176347316672324,0.0032306826656116885,-0.002020831452173682
3484.848484848484,-3282.8282828282827,-150.0,4.842561932226122,-0.0018257329642527072,0.003345383773521866,-0.002076015080448631
3484.848484848484,-3181.818181818182,-150.0,5.186169398696706,-0.0020441092858151703,0.003455652065842031,-0.00212721106389974
3484.848484848484,-3080.808080808081,-150.0,5.5406734606790575,-0.002272054364585635,0.0035608324141094415,-0.0021863725909294146
3484.848484848484,-2979.7979797979797,-150.0,5.905529482355179,-0.0025086905382205003,0.003660383940997508,-0.0022423377364575794
3484.848484848484,-2878.787878787879,-150.0,6.280144963910877,-0.0027529766756426953,0.003753921809456992,-0.0023064738600181134
3484.848484848484,-2777.777777777778,-150.0,6.663897524669723,-0.0030037204192916757,0.003841263115729452,-0.0023684463451288506
3484.848484848484,-2676.7676767676767,-150.0,7.056157714563292,-0.003259599183425485,0.003922476162084472,-0.0024390952200751288
3484.848484848484,-2575.757575757576,-150.0,7.456316951353455,-0.0035191912833345976,0.00399793207432748,-0.0025088178294388076
3484.848484848484,-2474.747474747475,-150.0,7.863820759881975,-0.0037810185155440932,0.004068357384736888,-0.0025879734464911404
3484.848484848484,-2373.7373737373737,-150.0,8.278207332108382,-0.004043601391352901,0.004134885827990226,-0.002667573855355641
3484.848484848484,-2272.7272727272725,-150.0,8.69915123018303,-0.004305528037126103,0.004199107201627484,-0.0027575144338403534
3484.848484848484,-2171.717171717172,-150.0,9.126511817285651,-0.0045655375070202875,0.004263110729926561,-0.0028492764915830594
3484.848484848484,-2070.7070707070707,-150.0,9.560385721077285,-0.004822617899996043,0.004329519946914621,-0.0029522665729670664
3484.848484848484,-1969.6969696969695,-150.0,10.001162311611838,-0.005076119225305441,0.004401515686396199,-0.0030582562074014247
3484.848484848484,-1868.6868686868688,-150.0,10.449580809238133,-0.005325880409688904,0.004482843339734833,-0.0031760882221148826
3484.848484848484,-1767.6767676767677,-150.0,10.906787228729986,-0.005572369172449689,0.0045778001214000635,-0.003297604796248143
3484.848484848484,-1666.6666666666665,-150.0,11.37438891457148,-0.005816832693280181,0.004691197675789985,-0.0034309564121398923
3484.848484848484,-1565.6565656565658,-150.0,11.85450393090978,-0.006061456036918764,0.004828294979638934,-0.003567794152459166
3484.848484848484,-1464.6464646464647,-150.0,12.349802041771264,-0.00630952414473738,0.0049946961657492,-0.003715396406129428
3484.848484848484,-1363.6363636363635,-150.0,12.863533459343962,-0.00656558181434317,0.005196207656426187,-0.0038649250165772135
3484.848484848484,-1262.6262626262628,-150.0,13.399540962261403,-0.006835584416911477,0.005438648915667494,-0.004022568532387902
3484.848484848484,-1161.6161616161617,-150.0,13.962250412004062,-0.007127030102228228,0.005727611311443752,-0.0041786842167193874
3484.848484848484,-1060.6060606060605,-150.0,14.556634156492464,-0.007449061880792426,0.006068160174632883,-0.004338145566654558
3484.848484848484,-959.5959595959594,-150.0,15.188141356374341,-0.007812525251307502,0.006464476357649041,-0.004490214085926555
3484.848484848484,-858.5858585858587,-150.0,15.862588976219543,-0.008229964021995375,0.00691943570316309,-0.004638273742725102
3484.848484848484,-757.575757575758,-150.0,16.586007154993148,-0.00871553381503917,0.007434128156856807,-0.004770298411706977
3484.848484848484,-656.5656565656564,-150.0,17.364433048311827,-0.009284809747721336,0.008007323156934597,-0.0048881566916605355
3484.848484848484,-555.5555555555557,-150.0,18.203648196798117,-0.009954462445424696,0.008634894753774413,-0.004978562151705649
3484.848484848484,-454.54545454545496,-150.0,19.108856230892517,-0.010741775588908365,0.009309228911579384,-0.0050421357389974514
3484.848484848484,-353.53535353535335,-150.0,20.08430050216769,-0.01166397961661585,0.010018646668904809,-0.0050647418602164755
3484.848484848484,-252.52525252525265,-150.0,21.13282525491369,-0.012737381215371716,0.01074688997273885,-0.005046494885686044
3484.848484848484,-151.51515151515196,-150.0,22.255389385549275,-0.013976278210297977,0.011472731191995267,-0.0049733841585494565
3484.848484848484,-50.50505050505035,-150.0,23.450548728044048,-0.015391665732804344,0.012169780972357509,-0.004846391939384136
3484.848484848484,50.50505050505035,-150.0,24.71393099612655,-0.0169897630642786,0.01280657976572939,-0.004653278379640526
3484.848484848484,151.51515151515196,-150.0,26.03773655950453,-0.018770421462836348,0.013347062738854864,-0.004397923550251124
3484.848484848484,252.52525252525265,-150.0,27.41030730700632,-0.02072551034687047,0.01375148187517985,-0.004072064580060934
3484.848484848484,353.53535353535335,-150.0,28.81581370600551,-0.02283741926441567,0.013977848859677603,-0.003684876784265742
