x,y,z,data
   5650.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   5750.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   5850.00000     ,   350.000000     ,   54.9375000     ,   0.00000000    
   5950.00000     ,   350.000000     ,   54.9375000     ,   3.29415351E-02
   50.0000000     ,   450.000000     ,   54.9375000     ,   3.31903249E-02
   150.000000     ,   450.000000     ,   54.9375000     ,   4.01508110E-03
   250.000000     ,   450.000000     ,   54.9375000     ,   0.00000000    
   350.000000     ,   450.000000     ,   54.9375000     ,   0.00000000    
   450.000000     ,   450.000000     ,   54.9375000     ,   0.00000000    
   550.000000     ,   450.000000     ,   54.9375000     ,   0.00000000    
   650.000000     ,   450.000000     ,   54.9375000     ,   2.21085453    
   750.000000     ,   450.000000     ,   54.9375000     ,  0.551362514    
   850.000000     ,   450.000000     ,   54.9375000     ,   1.68939214E-02
   950.000000     ,   450.000000     ,   54.9375000     ,  0.230657727    
   1050.00000     ,   450.000000     ,   54.9375000     ,  0.177098811    
   1150.00000     ,   450.000000     ,   54.9375000     ,   7.98343271E-02
   1250.00000     ,   450.000000     ,   54.9375000     ,  0.106752627    
   1350.00000     ,   450.000000     ,   54.9375000     ,   9.44450349E-02
   1450.00000     ,   450.000000     ,   54.9375000     ,  0.119787425    
   1550.00000     ,   450.000000     ,   54.9375000     ,  0.113852017    
   1650.00000     ,   450.000000     ,   54.9375000     ,  0.250102729    
   1750.00000     ,   450.000000     ,   54.9375000     ,  0.131210044    
   1850.00000     ,   450.000000     ,   54.9375000     ,  0.126430497    
   1950.00000     ,   450.000000     ,   54.9375000     ,  0.194220066    
   2050.00000     ,   450.000000     ,   54.9375000     ,  0.110056691    
   2150.00000     ,   450.000000     ,   54.9375000     ,   9.52647030E-02
   2250.00000     ,   450.000000     ,   54.9375000     ,   7.36949071E-02
   2350.00000     ,   450.000000     ,   54.9375000     ,   9.54269245E-02
   2450.00000     ,   450.000000     ,   54.9375000     ,  0.102777176    
   2550.00000     ,   450.000000     ,   54.9375000     ,   8.46011490E-02
   2650.00000     ,   450.000000     ,   54.9375000     ,   7.48051777E-02
   2750.00000     ,   450.000000     ,   54.9375000     ,   9.70491096E-02
   2850.00000     ,   450.000000     ,   54.9375000     ,   3.46987844E-02
   2950.00000     ,   450.000000     ,   54.9375000     ,   6.37720078E-02
   3050.00000     ,   450.000000     ,   54.9375000     ,  0.132455111    
   3150.00000     ,   450.000000     ,   54.9375000     ,   5.88511024E-03
   3250.00000     ,   450.000000     ,   54.9375000     ,   8.78619328E-02
   3350.00000     ,   450.000000     ,   54.9375000     ,   3.06311119E-02
   3450.00000     ,   450.000000     ,   54.9375000     ,   6.79579899E-02
   3550.00000     ,   450.000000     ,   54.9375000     ,   7.07909018E-02
   3650.00000     ,   450.000000     ,   54.9375000     ,   5.17264642E-02
   3750.00000     ,   450.000000     ,   54.9375000     ,   6.06985688E-02
   3850.00000     ,   450.000000     ,   54.9375000     ,   6.68832138E-02
   3950.00000     ,   450.000000     ,   54.9375000     ,   3.51990089E-02
   4050.00000     ,   450.000000     ,   54.9375000     ,   8.93409997E-02
   4150.00000     ,   450.000000     ,   54.9375000     ,  0.102645420    
   4250.00000     ,   450.000000     ,   54.9375000     ,   2.77581494E-02
   4350.00000     ,   450.000000     ,   54.9375000     ,   3.82800736E-02
   4450.00000     ,   450.000000     ,   54.9375000     ,   2.93182228E-02
   4550.00000     ,   450.000000     ,   54.9375000     ,   8.21774006E-02
   4650.00000     ,   450.000000     ,   54.9375000     ,  0.111270823    
   4750.00000     ,   450.000000     ,   54.9375000     ,   3.24741416E-02
   4850.00000     ,   450.000000     ,   54.9375000     ,   3.37482654E-02
   4950.00000     ,   450.000000     ,   54.9375000     ,   6.38003200E-02
   5050.00000     ,   450.000000     ,   54.9375000     ,   9.39055085E-02
   5150.00000     ,   450.000000     ,   54.9375000     ,   4.02280726E-02
   5250.00000     ,   450.000000     ,   54.9375000     ,   7.91690275E-02
   5350.00000     ,   450.000000     ,   54.9375000     ,   5.62429093E-02
   5450.00000     ,   450.000000     ,   54.9375000     ,   3.78630944E-02
   5550.00000     ,   450.000000     ,   54.9375000     ,   6.52070493E-02
   5650.00000     ,   450.000000     ,   54.9375000     ,   2.48123165E-02
   5750.00000     ,   450.000000     ,   54.9375000     ,  0.117327385    
   5850.00000     ,   450.000000     ,   54.9375000     ,   1.02131525E-02
   5950.00000     ,   450.000000     ,   54.9375000     ,   8.03057328E-02
   50.0000000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   150.000000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   250.000000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   350.000000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   450.000000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   550.000000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   650.000000     ,   50.0000000     ,   154.812500     ,   1.32113111    
   750.000000     ,   50.0000000     ,   154.812500     ,   1.72607589    
   850.000000     ,   50.0000000     ,   154.812500     ,  0.404820263    
   950.000000     ,   50.0000000     ,   154.812500     ,  0.338775456    
   1050.00000     ,   50.0000000     ,   154.812500     ,  0.301642239    
   1150.00000     ,   50.0000000     ,   154.812500     ,  0.234382197    
   1250.00000     ,   50.0000000     ,   154.812500     ,  0.315974861    
   1350.00000     ,   50.0000000     ,   154.812500     ,  0.269643903    
   1450.00000     ,   50.0000000     ,   154.812500     ,  0.237104744    
   1550.00000     ,   50.0000000     ,   154.812500     ,  0.261263460    
   1650.00000     ,   50.0000000     ,   154.812500     ,  0.524325848    
   1750.00000     ,   50.0000000     ,   154.812500     ,  0.216102064    
   1850.00000     ,   50.0000000     ,   154.812500     ,  0.215979740    
   1950.00000     ,   50.0000000     ,   154.812500     ,  0.274146765    
   2050.00000     ,   50.0000000     ,   154.812500     ,  0.322567910    
   2150.00000     ,   50.0000000     ,   154.812500     ,  0.180635944    
   2250.00000     ,   50.0000000     ,   154.812500     ,  0.187356636    
   2350.00000     ,   50.0000000     ,   154.812500     ,  0.170455620    
   2450.00000     ,   50.0000000     ,   154.812500     ,   7.95530528E-02
   2550.00000     ,   50.0000000     ,   154.812500     ,   9.24982503E-02
   2650.00000     ,   50.0000000     ,   154.812500     ,  0.132418543    
   2750.00000     ,   50.0000000     ,   154.812500     ,  0.102457009    
   2850.00000     ,   50.0000000     ,   154.812500     ,   7.76719628E-03
   2950.00000     ,   50.0000000     ,   154.812500     ,   3.12685780E-02
   3050.00000     ,   50.0000000     ,   154.812500     ,  0.126106620    
   3150.00000     ,   50.0000000     ,   154.812500     ,   1.98145714E-02
   3250.00000     ,   50.0000000     ,   154.812500     ,   2.81054471E-02
   3350.00000     ,   50.0000000     ,   154.812500     ,   5.03394529E-02
   3450.00000     ,   50.0000000     ,   154.812500     ,   1.47275822E-02
   3550.00000     ,   50.0000000     ,   154.812500     ,   2.37060711E-02
   3650.00000     ,   50.0000000     ,   154.812500     ,   4.35474366E-02
   3750.00000     ,   50.0000000     ,   154.812500     ,   7.20027983E-02
   3850.00000     ,   50.0000000     ,   154.812500     ,  0.157165438    
   3950.00000     ,   50.0000000     ,   154.812500     ,   6.83855591E-03
   4050.00000     ,   50.0000000     ,   154.812500     ,  0.107625537    
   4150.00000     ,   50.0000000     ,   154.812500     ,   7.40533546E-02
   4250.00000     ,   50.0000000     ,   154.812500     ,   7.85234049E-02
   4350.00000     ,   50.0000000     ,   154.812500     ,   1.01368763E-02
   4450.00000     ,   50.0000000     ,   154.812500     ,   9.47000310E-02
   4550.00000     ,   50.0000000     ,   154.812500     ,  0.111929022    
   4650.00000     ,   50.0000000     ,   154.812500     ,  0.147032991    
   4750.00000     ,   50.0000000     ,   154.812500     ,   3.27081196E-02
   4850.00000     ,   50.0000000     ,   154.812500     ,   5.56545854E-02
   4950.00000     ,   50.0000000     ,   154.812500     ,   3.59940827E-02
   5050.00000     ,   50.0000000     ,   154.812500     ,   3.22977379E-02
   5150.00000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   5250.00000     ,   50.0000000     ,   154.812500     ,  0.154165760    
   5350.00000     ,   50.0000000     ,   154.812500     ,   3.00760213E-02
   5450.00000     ,   50.0000000     ,   154.812500     ,   5.79336397E-02
   5550.00000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   5650.00000     ,   50.0000000     ,   154.812500     ,   0.00000000    
   5750.00000     ,   50.0000000     ,   154.812500     ,   3.26329470E-02
   5850.00000     ,   50.0000000     ,   154.812500     ,  0.132789820    
   5950.00000     ,   50.0000000     ,   154.812500     ,   9.41392928E-02
   50.0000000     ,   150.000000     ,   154.812500     ,   0.00000000    
   150.000000     ,   150.000000     ,   154.812500     ,   0.00000000    
   250.000000     ,   150.000000     ,   154.812500     ,   0.00000000    
   350.000000     ,   150.000000     ,   154.812500     ,   0.00000000    
   450.000000     ,   150.000000     ,   154.812500     ,   0.00000000    
   550.000000     ,   150.000000     ,   154.812500     ,   0.00000000    
   650.000000     ,   150.000000     ,   154.812500     ,   1.71819162    
   750.000000     ,   150.000000     ,   154.812500     ,   1.85840440    
   850.000000     ,   150.000000     ,   154.812500     ,  0.387604594    
   950.000000     ,   150.000000     ,   154.812500     ,  0.205672473    
   1050.00000     ,   150.000000     ,   154.812500     ,  0.126776353    
   1150.00000     ,   150.000000     ,   154.812500     ,   6.28872812E-02
   1250.00000     ,   150.000000     ,   154.812500     ,   2.46255584E-02
   1350.00000     ,   150.000000     ,   154.812500     ,   6.48175701E-02
   1450.00000     ,   150.000000     ,   154.812500     ,  0.103993557    
   1550.00000     ,   150.000000     ,   154.812500     ,   9.25608650E-02
   1650.00000     ,   150.000000     ,   154.812500     ,  0.100664869    
   1750.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   1850.00000     ,   150.000000     ,   154.812500     ,   2.51055416E-02
   1950.00000     ,   150.000000     ,   154.812500     ,   8.78597274E-02
   2050.00000     ,   150.000000     ,   154.812500     ,   4.06255499E-02
   2150.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   2250.00000     ,   150.000000     ,   154.812500     ,   2.10209507E-02
   2350.00000     ,   150.000000     ,   154.812500     ,   4.04436998E-02
   2450.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   2550.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   2650.00000     ,   150.000000     ,   154.812500     ,   1.62616670E-02
   2750.00000     ,   150.000000     ,   154.812500     ,   1.29974680E-02
   2850.00000     ,   150.000000     ,   154.812500     ,   2.03184932E-02
   2950.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   3050.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   3150.00000     ,   150.000000     ,   154.812500     ,   1.82936974E-02
   3250.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   3350.00000     ,   150.000000     ,   154.812500     ,   8.54139701E-02
   3450.00000     ,   150.000000     ,   154.812500     ,   7.31812865E-02
   3550.00000     ,   150.000000     ,   154.812500     ,   2.48397011E-02
   3650.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
   3750.00000     ,   150.000000     ,   154.812500     ,   3.86115187E-03
   3850.00000     ,   150.000000     ,   154.812500     ,   0.00000000    
